group,alignment_threshold,authenticity_threshold,probability
Sys_VAR_noexpert,0.14,0.14,0.9619999999999997
Sys_VAR_noexpert,0.14,0.16,0.9619999999999997
Sys_VAR_noexpert,0.14,0.18,0.9619999999999997
Sys_VAR_noexpert,0.14,0.2,0.9619999999999997
Sys_VAR_noexpert,0.14,0.22,0.9599999999999997
Sys_VAR_noexpert,0.14,0.24,0.9559999999999996
Sys_VAR_noexpert,0.14,0.26,0.9439999999999997
Sys_VAR_noexpert,0.14,0.28,0.9319999999999996
Sys_VAR_noexpert,0.14,0.3,0.9279999999999997
Sys_VAR_noexpert,0.14,0.32,0.9259999999999997
Sys_VAR_noexpert,0.14,0.34,0.9159999999999998
Sys_VAR_noexpert,0.14,0.36,0.9079999999999998
Sys_VAR_noexpert,0.14,0.38,0.8899999999999997
Sys_VAR_noexpert,0.14,0.4,0.8719999999999998
Sys_VAR_noexpert,0.14,0.42,0.8679999999999997
Sys_VAR_noexpert,0.14,0.44,0.8639999999999997
Sys_VAR_noexpert,0.14,0.46,0.8559999999999997
Sys_VAR_noexpert,0.14,0.48,0.8459999999999995
Sys_VAR_noexpert,0.14,0.5,0.8359999999999994
Sys_VAR_noexpert,0.14,0.52,0.8219999999999996
Sys_VAR_noexpert,0.14,0.54,0.8059999999999995
Sys_VAR_noexpert,0.14,0.56,0.7939999999999995
Sys_VAR_noexpert,0.14,0.58,0.7719999999999995
Sys_VAR_noexpert,0.14,0.6,0.7559999999999993
Sys_VAR_noexpert,0.14,0.62,0.7439999999999994
Sys_VAR_noexpert,0.14,0.64,0.7239999999999995
Sys_VAR_noexpert,0.14,0.66,0.6979999999999995
Sys_VAR_noexpert,0.14,0.68,0.6699999999999998
Sys_VAR_noexpert,0.14,0.7,0.6459999999999999
Sys_VAR_noexpert,0.14,0.72,0.6099999999999999
Sys_VAR_noexpert,0.14,0.74,0.5680000000000001
Sys_VAR_noexpert,0.14,0.76,0.5380000000000001
Sys_VAR_noexpert,0.14,0.78,0.4579999999999999
Sys_VAR_noexpert,0.14,0.8,0.43199999999999983
Sys_VAR_noexpert,0.14,0.82,0.39799999999999985
Sys_VAR_noexpert,0.14,0.84,0.3660000000000001
Sys_VAR_noexpert,0.14,0.86,0.3139999999999999
Sys_VAR_noexpert,0.14,0.88,0.28599999999999987
Sys_VAR_noexpert,0.14,0.9,0.26399999999999985
Sys_VAR_noexpert,0.14,0.92,0.2419999999999999
Sys_VAR_noexpert,0.14,0.94,0.2039999999999999
Sys_VAR_noexpert,0.14,0.96,0.18199999999999997
Sys_VAR_noexpert,0.14,0.98,0.16199999999999995
Sys_VAR_noexpert,0.14,1.0,0.15199999999999994
Sys_VAR_noexpert,0.16,0.0,0.9599999999999997
Sys_VAR_noexpert,0.16,0.02,0.9599999999999997
Sys_VAR_noexpert,0.16,0.04,0.9599999999999997
Sys_VAR_noexpert,0.16,0.06,0.9599999999999997
Sys_VAR_noexpert,0.16,0.08,0.9599999999999997
Sys_VAR_noexpert,0.16,0.1,0.9599999999999997
Sys_VAR_noexpert,0.16,0.12,0.9599999999999997
Sys_VAR_noexpert,0.16,0.14,0.9599999999999997
Sys_VAR_noexpert,0.16,0.16,0.9599999999999997
Sys_VAR_noexpert,0.16,0.18,0.9599999999999997
Sys_VAR_noexpert,0.16,0.2,0.9599999999999997
Sys_VAR_noexpert,0.16,0.22,0.9579999999999997
Sys_VAR_noexpert,0.16,0.24,0.9539999999999996
Sys_VAR_noexpert,0.16,0.26,0.9419999999999997
Sys_VAR_noexpert,0.16,0.28,0.9299999999999996
Sys_VAR_noexpert,0.16,0.3,0.9259999999999997
Sys_VAR_noexpert,0.16,0.32,0.9239999999999996
Sys_VAR_noexpert,0.16,0.34,0.9139999999999998
Sys_VAR_noexpert,0.16,0.36,0.9059999999999998
Sys_VAR_noexpert,0.16,0.38,0.8879999999999997
Sys_VAR_noexpert,0.16,0.4,0.8699999999999997
Sys_VAR_noexpert,0.16,0.42,0.8659999999999997
Sys_VAR_noexpert,0.16,0.44,0.8619999999999997
Sys_VAR_noexpert,0.16,0.46,0.8539999999999996
Sys_VAR_noexpert,0.16,0.48,0.8439999999999995
Sys_VAR_noexpert,0.16,0.5,0.8339999999999993
Sys_VAR_noexpert,0.16,0.52,0.8199999999999996
Sys_VAR_noexpert,0.16,0.54,0.8039999999999996
Sys_VAR_noexpert,0.16,0.56,0.7919999999999996
Sys_VAR_noexpert,0.16,0.58,0.7699999999999996
Sys_VAR_noexpert,0.16,0.6,0.7539999999999994
Sys_VAR_noexpert,0.16,0.62,0.7419999999999995
Sys_VAR_noexpert,0.16,0.64,0.7219999999999994
Sys_VAR_noexpert,0.16,0.66,0.6959999999999995
Sys_VAR_noexpert,0.16,0.68,0.6679999999999998
Sys_VAR_noexpert,0.16,0.7,0.644
Sys_VAR_noexpert,0.16,0.72,0.6079999999999999
Sys_VAR_noexpert,0.16,0.74,0.5680000000000001
Sys_VAR_noexpert,0.16,0.76,0.5380000000000001
Sys_VAR_noexpert,0.16,0.78,0.4579999999999999
Sys_VAR_noexpert,0.16,0.8,0.43199999999999983
Sys_VAR_noexpert,0.16,0.82,0.39799999999999985
Sys_VAR_noexpert,0.16,0.84,0.3660000000000001
Sys_VAR_noexpert,0.16,0.86,0.3139999999999999
Sys_VAR_noexpert,0.16,0.88,0.28599999999999987
Sys_VAR_noexpert,0.16,0.9,0.26399999999999985
Sys_VAR_noexpert,0.16,0.92,0.2419999999999999
Sys_VAR_noexpert,0.16,0.94,0.2039999999999999
Sys_VAR_noexpert,0.16,0.96,0.18199999999999997
Sys_VAR_noexpert,0.16,0.98,0.16199999999999995
Sys_VAR_noexpert,0.16,1.0,0.15199999999999994
Sys_VAR_noexpert,0.18,0.0,0.9559999999999996
Sys_VAR_noexpert,0.18,0.02,0.9559999999999996
Sys_VAR_noexpert,0.18,0.04,0.9559999999999996
Sys_VAR_noexpert,0.18,0.06,0.9559999999999996
Sys_VAR_noexpert,0.18,0.08,0.9559999999999996
Sys_VAR_noexpert,0.18,0.1,0.9559999999999996
Sys_VAR_noexpert,0.18,0.12,0.9559999999999996
