img_id,all_correct_1,n_correct_1,n_atoms_1,ge2_gm,ge2_am,all_correct_2,n_correct_2,n_atoms_2,all_correct_3,n_correct_3,n_atoms_3
124,0,5,6,0.016490045686621442,0.6664028780068785,0,5,6,0,5,6
125,0,4,5,0.022348042206276796,0.600025990728693,0,4,5,0,4,5
126,0,2,4,9.997471175340247e-07,0.49974715699331473,0,2,4,0,2,4
127,0,4,5,0.00031081317631193343,0.5998872316670374,0,3,5,0,4,5
128,0,3,5,0.00026492706150561997,0.590381615451152,0,3,5,0,3,5
129,0,3,5,0.00010090465599897089,0.5998697707547683,0,3,5,0,3,5
130,0,4,5,0.010244580971253952,0.4801476246480637,0,4,5,0,4,5
131,0,3,5,1.4338959528817142e-05,0.5208927767339723,0,3,5,0,3,5
132,0,4,5,0.003980498943522969,0.7998561581445642,0,4,5,0,4,5
133,0,4,5,0.0003611286918339158,0.5999826817570403,0,4,5,0,4,5
134,0,4,5,0.00033503388453361995,0.5999517483126556,0,4,5,0,4,5
135,1,5,5,0.9998573546518177,0.9998573844648329,1,5,5,1,5,5
136,0,4,5,0.003975373642824133,0.7985722168826415,0,4,5,0,4,5
137,0,2,4,9.996116657733957e-07,0.4996118736098757,0,2,4,0,2,4
138,0,5,6,0.054112743098933734,0.8333147486735605,0,5,6,0,5,6
139,1,5,5,0.9801413042348449,0.9809125146379423,1,5,5,1,5,5
140,0,3,5,0.0008036933453725462,0.6000456596169508,0,3,5,0,3,5
141,0,2,6,0.16212016150749156,0.8264958178042238,0,2,6,0,2,6
142,0,4,5,0.025989805537664057,0.7999490953503035,0,4,5,0,4,5
143,0,4,5,0.13532555056407827,0.7999489913869893,0,4,5,0,4,5
144,0,4,5,0.24592181158220167,0.8001272920864771,0,4,5,0,4,5
145,0,5,7,0.36390711800309256,0.722312177592342,0,5,7,0,5,7
146,0,5,6,0.1098572505277201,0.8330963309941258,0,5,6,0,5,6
147,0,2,4,0.0018649607517597982,0.49988011724642967,0,2,4,0,2,4
148,1,6,6,0.9999363579533934,0.9999363599589812,1,6,6,1,6,6
149,0,1,5,0.0004688029964841555,0.2874831604572412,0,2,5,0,1,5
150,0,4,5,0.003961271771164479,0.7950510029270917,0,4,5,0,4,5
151,1,6,6,0.9984374595317899,0.9984384134843062,1,6,6,1,6,6
152,1,5,5,0.999748779084529,0.99974883402951,1,5,5,1,5,5
153,1,5,5,0.9984917405279111,0.9984945492838996,1,5,5,1,5,5
154,1,5,5,0.003980635670261157,0.7998904917841223,1,5,5,1,5,5
155,1,6,6,0.9999958633879302,0.9999958633986811,1,6,6,1,6,6
156,0,4,5,0.2716676513371659,0.8002239693947635,0,4,5,0,4,5
157,0,3,5,0.009093979765101913,0.5999223223668427,0,3,5,0,3,5
158,0,5,6,0.23260224335587432,0.8333020163382305,0,5,6,0,5,6
159,0,3,5,0.23921896764040226,0.7164274920836533,0,3,5,0,3,5
160,0,4,5,0.0655267413490482,0.7997046387966662,0,4,5,0,4,5
161,1,5,5,0.652158130912149,0.82181220583028,1,5,5,1,5,5
162,1,5,5,0.8473965057538494,0.8871662203043756,1,5,5,1,5,5
163,1,5,5,0.11808674985481593,0.7904512824408358,1,5,5,1,5,5
164,0,4,6,0.0003958188133367339,0.4999722511307117,0,4,6,0,4,6
165,1,6,6,0.6511189740952402,0.8458136025653631,0,4,6,0,3,6
166,1,5,5,0.9999031948713081,0.999903208967153,1,5,5,1,5,5
167,0,4,5,0.03779823150515903,0.7995073618100744,0,4,5,0,4,5
168,0,5,6,0.4375725481301632,0.6991978426358152,0,5,6,0,5,6
169,1,6,6,0.9998938707126941,0.9998938877856,1,6,6,1,6,6
170,1,5,5,0.9999730396521932,0.999973040257448,1,5,5,1,5,5
171,1,6,6,0.9999374039590326,0.9999374081018263,1,6,6,1,6,6
172,0,5,6,0.5793685052969949,0.8322163767051484,0,5,6,0,5,6
173,0,2,5,0.16787585601136173,0.7909872634218228,0,2,5,0,2,5
174,1,6,6,0.263559195260955,0.8333013906541092,1,6,6,1,6,6
175,1,5,5,0.38539693282653015,0.7999841797547914,1,5,5,1,5,5
176,0,2,4,0.000154272143198241,0.5001213150133372,0,2,4,0,2,4
177,1,7,7,0.9999820622153218,0.9999820624323327,1,7,7,1,7,7
178,1,5,5,0.10496159263170296,0.6002315664496294,1,5,5,1,5,5
179,1,5,5,0.959550881338831,0.9625152433168898,1,5,5,1,5,5
180,0,3,5,0.004516200007110449,0.5999225758135418,0,3,5,0,3,5
181,0,5,6,0.8517249497266626,0.8735347778100134,0,5,6,0,5,6
182,0,2,4,9.946714682216772e-07,0.4947135333770504,0,2,4,0,2,4
183,0,5,6,0.05083435099862581,0.8333170513425397,0,5,6,0,5,6
184,0,5,6,0.08271631245053614,0.8206681333703035,0,5,6,0,5,6
185,1,5,5,0.9999746735207633,0.9999746739299606,1,5,5,1,5,5
186,1,6,6,0.9985620319399443,0.9985669671245399,1,6,6,1,6,6
187,0,4,5,0.9910077856224092,0.9911611152137751,0,4,5,0,4,5
188,1,6,6,0.9999054925894921,0.9999055039973922,1,6,6,1,6,6
189,0,4,5,0.003943095209649449,0.790640273693184,0,4,5,0,4,5
190,0,4,5,0.40530158174705905,0.8012872388400222,0,4,5,0,4,5
191,1,5,5,0.9703379195904974,0.9719304765564273,1,5,5,1,5,5
192,0,4,5,0.1503329662357249,0.7244590961432549,0,4,5,0,4,5
193,0,1,5,0.0004983700606266769,0.43923595545670924,0,1,5,0,1,5
194,0,4,5,0.030834981389052787,0.5961069034806039,0,4,5,0,4,5
195,1,6,6,0.9957943459983701,0.9958179237846743,1,6,6,1,6,6
196,0,3,6,0.004084953668851534,0.4997961862100036,0,3,6,0,3,6
