group,alignment_threshold,artifact_threshold,probability
Sys_DiT_ref_cls_1k,0.88,0.28,0.4355999999999994
Sys_DiT_ref_cls_1k,0.88,0.3,0.4353999999999994
Sys_DiT_ref_cls_1k,0.88,0.32,0.38529999999999964
Sys_DiT_ref_cls_1k,0.88,0.34,0.38229999999999964
Sys_DiT_ref_cls_1k,0.88,0.36,0.38229999999999964
Sys_DiT_ref_cls_1k,0.88,0.38,0.3778999999999994
Sys_DiT_ref_cls_1k,0.88,0.4,0.37649999999999945
Sys_DiT_ref_cls_1k,0.88,0.42,0.3608999999999993
Sys_DiT_ref_cls_1k,0.88,0.44,0.3456999999999993
Sys_DiT_ref_cls_1k,0.88,0.46,0.34529999999999933
Sys_DiT_ref_cls_1k,0.88,0.48,0.3436999999999993
Sys_DiT_ref_cls_1k,0.88,0.5,0.3436999999999993
Sys_DiT_ref_cls_1k,0.88,0.52,0.3436999999999993
Sys_DiT_ref_cls_1k,0.88,0.54,0.3386999999999992
Sys_DiT_ref_cls_1k,0.88,0.56,0.3356999999999991
Sys_DiT_ref_cls_1k,0.88,0.58,0.3070999999999991
Sys_DiT_ref_cls_1k,0.88,0.6,0.3054999999999992
Sys_DiT_ref_cls_1k,0.88,0.62,0.29024999999999945
Sys_DiT_ref_cls_1k,0.88,0.64,0.2892499999999995
Sys_DiT_ref_cls_1k,0.88,0.66,0.27724999999999933
Sys_DiT_ref_cls_1k,0.88,0.68,0.27724999999999933
Sys_DiT_ref_cls_1k,0.88,0.7,0.2752499999999994
Sys_DiT_ref_cls_1k,0.88,0.72,0.2752499999999994
Sys_DiT_ref_cls_1k,0.88,0.74,0.2137999999999999
Sys_DiT_ref_cls_1k,0.88,0.76,0.17340000000000025
Sys_DiT_ref_cls_1k,0.88,0.78,0.10740000000000054
Sys_DiT_ref_cls_1k,0.88,0.8,0.1032000000000005
Sys_DiT_ref_cls_1k,0.88,0.82,0.1030000000000005
Sys_DiT_ref_cls_1k,0.88,0.84,0.09480000000000043
Sys_DiT_ref_cls_1k,0.88,0.86,0.08320000000000033
Sys_DiT_ref_cls_1k,0.88,0.88,0.0818000000000003
Sys_DiT_ref_cls_1k,0.88,0.9,0.0818000000000003
Sys_DiT_ref_cls_1k,0.88,0.92,0.08040000000000033
Sys_DiT_ref_cls_1k,0.88,0.94,0.06900000000000027
Sys_DiT_ref_cls_1k,0.88,0.96,0.061800000000000174
Sys_DiT_ref_cls_1k,0.88,0.98,0.047000000000000056
Sys_DiT_ref_cls_1k,0.88,1.0,0.010799999999999994
Sys_DiT_ref_cls_1k,0.9,0.0,0.4425999999999996
Sys_DiT_ref_cls_1k,0.9,0.02,0.4425999999999996
Sys_DiT_ref_cls_1k,0.9,0.04,0.4425999999999996
Sys_DiT_ref_cls_1k,0.9,0.06,0.4425999999999996
Sys_DiT_ref_cls_1k,0.9,0.08,0.4425999999999996
Sys_DiT_ref_cls_1k,0.9,0.1,0.4425999999999996
Sys_DiT_ref_cls_1k,0.9,0.12,0.4425999999999996
Sys_DiT_ref_cls_1k,0.9,0.14,0.4425999999999996
Sys_DiT_ref_cls_1k,0.9,0.16,0.4425999999999996
Sys_DiT_ref_cls_1k,0.9,0.18,0.4425999999999996
Sys_DiT_ref_cls_1k,0.9,0.2,0.4423999999999996
Sys_DiT_ref_cls_1k,0.9,0.22,0.4423999999999996
Sys_DiT_ref_cls_1k,0.9,0.24,0.44139999999999957
Sys_DiT_ref_cls_1k,0.9,0.26,0.4357999999999994
Sys_DiT_ref_cls_1k,0.9,0.28,0.4355999999999994
Sys_DiT_ref_cls_1k,0.9,0.3,0.4353999999999994
Sys_DiT_ref_cls_1k,0.9,0.32,0.38529999999999964
Sys_DiT_ref_cls_1k,0.9,0.34,0.38229999999999964
Sys_DiT_ref_cls_1k,0.9,0.36,0.38229999999999964
Sys_DiT_ref_cls_1k,0.9,0.38,0.3778999999999994
Sys_DiT_ref_cls_1k,0.9,0.4,0.37649999999999945
Sys_DiT_ref_cls_1k,0.9,0.42,0.3608999999999993
Sys_DiT_ref_cls_1k,0.9,0.44,0.3456999999999993
Sys_DiT_ref_cls_1k,0.9,0.46,0.34529999999999933
Sys_DiT_ref_cls_1k,0.9,0.48,0.3436999999999993
Sys_DiT_ref_cls_1k,0.9,0.5,0.3436999999999993
Sys_DiT_ref_cls_1k,0.9,0.52,0.3436999999999993
Sys_DiT_ref_cls_1k,0.9,0.54,0.3386999999999992
Sys_DiT_ref_cls_1k,0.9,0.56,0.3356999999999991
Sys_DiT_ref_cls_1k,0.9,0.58,0.3070999999999991
Sys_DiT_ref_cls_1k,0.9,0.6,0.3054999999999992
Sys_DiT_ref_cls_1k,0.9,0.62,0.29024999999999945
Sys_DiT_ref_cls_1k,0.9,0.64,0.2892499999999995
Sys_DiT_ref_cls_1k,0.9,0.66,0.27724999999999933
Sys_DiT_ref_cls_1k,0.9,0.68,0.27724999999999933
Sys_DiT_ref_cls_1k,0.9,0.7,0.2752499999999994
Sys_DiT_ref_cls_1k,0.9,0.72,0.2752499999999994
Sys_DiT_ref_cls_1k,0.9,0.74,0.2137999999999999
Sys_DiT_ref_cls_1k,0.9,0.76,0.17340000000000025
Sys_DiT_ref_cls_1k,0.9,0.78,0.10740000000000054
Sys_DiT_ref_cls_1k,0.9,0.8,0.1032000000000005
Sys_DiT_ref_cls_1k,0.9,0.82,0.1030000000000005
Sys_DiT_ref_cls_1k,0.9,0.84,0.09480000000000043
Sys_DiT_ref_cls_1k,0.9,0.86,0.08320000000000033
Sys_DiT_ref_cls_1k,0.9,0.88,0.0818000000000003
Sys_DiT_ref_cls_1k,0.9,0.9,0.0818000000000003
Sys_DiT_ref_cls_1k,0.9,0.92,0.08040000000000033
Sys_DiT_ref_cls_1k,0.9,0.94,0.06900000000000027
Sys_DiT_ref_cls_1k,0.9,0.96,0.061800000000000174
Sys_DiT_ref_cls_1k,0.9,0.98,0.047000000000000056
Sys_DiT_ref_cls_1k,0.9,1.0,0.010799999999999994
Sys_DiT_ref_cls_1k,0.92,0.0,0.4425999999999996
Sys_DiT_ref_cls_1k,0.92,0.02,0.4425999999999996
Sys_DiT_ref_cls_1k,0.92,0.04,0.4425999999999996
Sys_DiT_ref_cls_1k,0.92,0.06,0.4425999999999996
Sys_DiT_ref_cls_1k,0.92,0.08,0.4425999999999996
Sys_DiT_ref_cls_1k,0.92,0.1,0.4425999999999996
Sys_DiT_ref_cls_1k,0.92,0.12,0.4425999999999996
Sys_DiT_ref_cls_1k,0.92,0.14,0.4425999999999996
Sys_DiT_ref_cls_1k,0.92,0.16,0.4425999999999996
Sys_DiT_ref_cls_1k,0.92,0.18,0.4425999999999996
Sys_DiT_ref_cls_1k,0.92,0.2,0.4423999999999996
Sys_DiT_ref_cls_1k,0.92,0.22,0.4423999999999996
Sys_DiT_ref_cls_1k,0.92,0.24,0.44139999999999957
Sys_DiT_ref_cls_1k,0.92,0.26,0.4357999999999994
Sys_DiT_ref_cls_1k,0.92,0.28,0.4355999999999994
Sys_DiT_ref_cls_1k,0.92,0.3,0.4353999999999994
Sys_DiT_ref_cls_1k,0.92,0.32,0.38529999999999964
Sys_DiT_ref_cls_1k,0.92,0.34,0.38229999999999964
Sys_DiT_ref_cls_1k,0.92,0.36,0.38229999999999964
Sys_DiT_ref_cls_1k,0.92,0.38,0.3778999999999994
Sys_DiT_ref_cls_1k,0.92,0.4,0.37649999999999945
Sys_DiT_ref_cls_1k,0.92,0.42,0.3608999999999993
Sys_DiT_ref_cls_1k,0.92,0.44,0.3456999999999993
Sys_DiT_ref_cls_1k,0.92,0.46,0.34529999999999933
Sys_DiT_ref_cls_1k,0.92,0.48,0.3436999999999993
Sys_DiT_ref_cls_1k,0.92,0.5,0.3436999999999993
Sys_DiT_ref_cls_1k,0.92,0.52,0.3436999999999993
Sys_DiT_ref_cls_1k,0.92,0.54,0.3386999999999992
Sys_DiT_ref_cls_1k,0.92,0.56,0.3356999999999991
Sys_DiT_ref_cls_1k,0.92,0.58,0.3070999999999991
Sys_DiT_ref_cls_1k,0.92,0.6,0.3054999999999992
Sys_DiT_ref_cls_1k,0.92,0.62,0.29024999999999945
Sys_DiT_ref_cls_1k,0.92,0.64,0.2892499999999995
Sys_DiT_ref_cls_1k,0.92,0.66,0.27724999999999933
Sys_DiT_ref_cls_1k,0.92,0.68,0.27724999999999933
Sys_DiT_ref_cls_1k,0.92,0.7,0.2752499999999994
Sys_DiT_ref_cls_1k,0.92,0.72,0.2752499999999994
Sys_DiT_ref_cls_1k,0.92,0.74,0.2137999999999999
Sys_DiT_ref_cls_1k,0.92,0.76,0.17340000000000025
Sys_DiT_ref_cls_1k,0.92,0.78,0.10740000000000054
Sys_DiT_ref_cls_1k,0.92,0.8,0.1032000000000005
Sys_DiT_ref_cls_1k,0.92,0.82,0.1030000000000005
Sys_DiT_ref_cls_1k,0.92,0.84,0.09480000000000043
Sys_DiT_ref_cls_1k,0.92,0.86,0.08320000000000033
Sys_DiT_ref_cls_1k,0.92,0.88,0.0818000000000003
Sys_DiT_ref_cls_1k,0.92,0.9,0.0818000000000003
Sys_DiT_ref_cls_1k,0.92,0.92,0.08040000000000033
Sys_DiT_ref_cls_1k,0.92,0.94,0.06900000000000027
Sys_DiT_ref_cls_1k,0.92,0.96,0.061800000000000174
Sys_DiT_ref_cls_1k,0.92,0.98,0.047000000000000056
Sys_DiT_ref_cls_1k,0.92,1.0,0.010799999999999994
Sys_DiT_ref_cls_1k,0.94,0.0,0.31159999999999904
Sys_DiT_ref_cls_1k,0.94,0.02,0.31159999999999904
Sys_DiT_ref_cls_1k,0.94,0.04,0.31159999999999904
Sys_DiT_ref_cls_1k,0.94,0.06,0.31159999999999904
Sys_DiT_ref_cls_1k,0.94,0.08,0.31159999999999904
Sys_DiT_ref_cls_1k,0.94,0.1,0.31159999999999904
Sys_DiT_ref_cls_1k,0.94,0.12,0.31159999999999904
Sys_DiT_ref_cls_1k,0.94,0.14,0.31159999999999904
Sys_DiT_ref_cls_1k,0.94,0.16,0.31159999999999904
Sys_DiT_ref_cls_1k,0.94,0.18,0.31159999999999904
Sys_DiT_ref_cls_1k,0.94,0.2,0.311399999999999
Sys_DiT_ref_cls_1k,0.94,0.22,0.311399999999999
Sys_DiT_ref_cls_1k,0.94,0.24,0.310399999999999
Sys_DiT_ref_cls_1k,0.94,0.26,0.3047999999999989
Sys_DiT_ref_cls_1k,0.94,0.28,0.3045999999999989
Sys_DiT_ref_cls_1k,0.94,0.3,0.30439999999999895
Sys_DiT_ref_cls_1k,0.94,0.32,0.27609999999999935
Sys_DiT_ref_cls_1k,0.94,0.34,0.27309999999999923
Sys_DiT_ref_cls_1k,0.94,0.36,0.27309999999999923
Sys_DiT_ref_cls_1k,0.94,0.38,0.27189999999999925
Sys_DiT_ref_cls_1k,0.94,0.4,0.2704999999999992
Sys_DiT_ref_cls_1k,0.94,0.42,0.2636999999999994
Sys_DiT_ref_cls_1k,0.94,0.44,0.2498999999999994
Sys_DiT_ref_cls_1k,0.94,0.46,0.24949999999999942
Sys_DiT_ref_cls_1k,0.94,0.48,0.24789999999999948
Sys_DiT_ref_cls_1k,0.94,0.5,0.24789999999999948
Sys_DiT_ref_cls_1k,0.94,0.52,0.24789999999999948
Sys_DiT_ref_cls_1k,0.94,0.54,0.24289999999999942
Sys_DiT_ref_cls_1k,0.94,0.56,0.24009999999999942
Sys_DiT_ref_cls_1k,0.94,0.58,0.23769999999999947
Sys_DiT_ref_cls_1k,0.94,0.6,0.23609999999999948
Sys_DiT_ref_cls_1k,0.94,0.62,0.22504999999999972
Sys_DiT_ref_cls_1k,0.94,0.64,0.22484999999999974
Sys_DiT_ref_cls_1k,0.94,0.66,0.21565
Sys_DiT_ref_cls_1k,0.94,0.68,0.21565
Sys_DiT_ref_cls_1k,0.94,0.7,0.21485
Sys_DiT_ref_cls_1k,0.94,0.72,0.21485
Sys_DiT_ref_cls_1k,0.94,0.74,0.15340000000000045
Sys_DiT_ref_cls_1k,0.94,0.76,0.11380000000000055
Sys_DiT_ref_cls_1k,0.94,0.78,0.10340000000000049
Sys_DiT_ref_cls_1k,0.94,0.8,0.09920000000000045
Sys_DiT_ref_cls_1k,0.94,0.82,0.09900000000000045
Sys_DiT_ref_cls_1k,0.94,0.84,0.09300000000000042
Sys_DiT_ref_cls_1k,0.94,0.86,0.08240000000000032
Sys_DiT_ref_cls_1k,0.94,0.88,0.08100000000000031
Sys_DiT_ref_cls_1k,0.94,0.9,0.08100000000000031
Sys_DiT_ref_cls_1k,0.94,0.92,0.07960000000000034
Sys_DiT_ref_cls_1k,0.94,0.94,0.06820000000000026
Sys_DiT_ref_cls_1k,0.94,0.96,0.06140000000000017
Sys_DiT_ref_cls_1k,0.94,0.98,0.047000000000000056
Sys_DiT_ref_cls_1k,0.94,1.0,0.010799999999999994
Sys_DiT_ref_cls_1k,0.96,0.0,0.2987999999999993
Sys_DiT_ref_cls_1k,0.96,0.02,0.2987999999999993
Sys_DiT_ref_cls_1k,0.96,0.04,0.2987999999999993
Sys_DiT_ref_cls_1k,0.96,0.06,0.2987999999999993
Sys_DiT_ref_cls_1k,0.96,0.08,0.2987999999999993
Sys_DiT_ref_cls_1k,0.96,0.1,0.2987999999999993
Sys_DiT_ref_cls_1k,0.96,0.12,0.2987999999999993
Sys_DiT_ref_cls_1k,0.96,0.14,0.2987999999999993
Sys_DiT_ref_cls_1k,0.96,0.16,0.2987999999999993
Sys_DiT_ref_cls_1k,0.96,0.18,0.2987999999999993
Sys_DiT_ref_cls_1k,0.96,0.2,0.2985999999999993
Sys_DiT_ref_cls_1k,0.96,0.22,0.2985999999999993
Sys_DiT_ref_cls_1k,0.96,0.24,0.29759999999999925
Sys_DiT_ref_cls_1k,0.96,0.26,0.29199999999999926
Sys_DiT_ref_cls_1k,0.96,0.28,0.2917999999999992
Sys_DiT_ref_cls_1k,0.96,0.3,0.29159999999999925
Sys_DiT_ref_cls_1k,0.96,0.32,0.26509999999999945
Sys_DiT_ref_cls_1k,0.96,0.34,0.2620999999999994
Sys_DiT_ref_cls_1k,0.96,0.36,0.2620999999999994
Sys_DiT_ref_cls_1k,0.96,0.38,0.2608999999999994
Sys_DiT_ref_cls_1k,0.96,0.4,0.25949999999999945
Sys_DiT_ref_cls_1k,0.96,0.42,0.2540999999999996
Sys_DiT_ref_cls_1k,0.96,0.44,0.24029999999999968
Sys_DiT_ref_cls_1k,0.96,0.46,0.23989999999999967
Sys_DiT_ref_cls_1k,0.96,0.48,0.23849999999999974
Sys_DiT_ref_cls_1k,0.96,0.5,0.23849999999999974
Sys_DiT_ref_cls_1k,0.96,0.52,0.23849999999999974
Sys_DiT_ref_cls_1k,0.96,0.54,0.23349999999999968
Sys_DiT_ref_cls_1k,0.96,0.56,0.2306999999999997
Sys_DiT_ref_cls_1k,0.96,0.58,0.2302999999999997
Sys_DiT_ref_cls_1k,0.96,0.6,0.22869999999999968
Sys_DiT_ref_cls_1k,0.96,0.62,0.21984999999999985
Sys_DiT_ref_cls_1k,0.96,0.64,0.21984999999999985
Sys_DiT_ref_cls_1k,0.96,0.66,0.21065000000000006
Sys_DiT_ref_cls_1k,0.96,0.68,0.21065000000000006
Sys_DiT_ref_cls_1k,0.96,0.7,0.20985000000000012
Sys_DiT_ref_cls_1k,0.96,0.72,0.20985000000000012
Sys_DiT_ref_cls_1k,0.96,0.74,0.14860000000000048
Sys_DiT_ref_cls_1k,0.96,0.76,0.1090000000000005
Sys_DiT_ref_cls_1k,0.96,0.78,0.10320000000000049
Sys_DiT_ref_cls_1k,0.96,0.8,0.09900000000000045
Sys_DiT_ref_cls_1k,0.96,0.82,0.09880000000000046
Sys_DiT_ref_cls_1k,0.96,0.84,0.09280000000000041
Sys_DiT_ref_cls_1k,0.96,0.86,0.08240000000000032
Sys_DiT_ref_cls_1k,0.96,0.88,0.08100000000000031
Sys_DiT_ref_cls_1k,0.96,0.9,0.08100000000000031
Sys_DiT_ref_cls_1k,0.96,0.92,0.07960000000000034
Sys_DiT_ref_cls_1k,0.96,0.94,0.06820000000000026
Sys_DiT_ref_cls_1k,0.96,0.96,0.06140000000000017
Sys_DiT_ref_cls_1k,0.96,0.98,0.047000000000000056
Sys_DiT_ref_cls_1k,0.96,1.0,0.010799999999999994
Sys_DiT_ref_cls_1k,0.98,0.0,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.02,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.04,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.06,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.08,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.1,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.12,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.14,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.16,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.18,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.2,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.22,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.24,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.26,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.28,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.3,0.06305000000000016
Sys_DiT_ref_cls_1k,0.98,0.32,0.06040000000000014
Sys_DiT_ref_cls_1k,0.98,0.34,0.06040000000000014
Sys_DiT_ref_cls_1k,0.98,0.36,0.06040000000000014
Sys_DiT_ref_cls_1k,0.98,0.38,0.06000000000000014
Sys_DiT_ref_cls_1k,0.98,0.4,0.06000000000000014
Sys_DiT_ref_cls_1k,0.98,0.42,0.05900000000000012
Sys_DiT_ref_cls_1k,0.98,0.44,0.05900000000000012
Sys_DiT_ref_cls_1k,0.98,0.46,0.05900000000000012
Sys_DiT_ref_cls_1k,0.98,0.48,0.05900000000000012
Sys_DiT_ref_cls_1k,0.98,0.5,0.05900000000000012
Sys_DiT_ref_cls_1k,0.98,0.52,0.05900000000000012
Sys_DiT_ref_cls_1k,0.98,0.54,0.05900000000000012
Sys_DiT_ref_cls_1k,0.98,0.56,0.05900000000000012
Sys_DiT_ref_cls_1k,0.98,0.58,0.05860000000000012
Sys_DiT_ref_cls_1k,0.98,0.6,0.05860000000000012
Sys_DiT_ref_cls_1k,0.98,0.62,0.0574000000000001
Sys_DiT_ref_cls_1k,0.98,0.64,0.0574000000000001
Sys_DiT_ref_cls_1k,0.98,0.66,0.0574000000000001
Sys_DiT_ref_cls_1k,0.98,0.68,0.0574000000000001
Sys_DiT_ref_cls_1k,0.98,0.7,0.0572000000000001
Sys_DiT_ref_cls_1k,0.98,0.72,0.0572000000000001
Sys_DiT_ref_cls_1k,0.98,0.74,0.05660000000000009
Sys_DiT_ref_cls_1k,0.98,0.76,0.05660000000000009
Sys_DiT_ref_cls_1k,0.98,0.78,0.053200000000000074
Sys_DiT_ref_cls_1k,0.98,0.8,0.053200000000000074
Sys_DiT_ref_cls_1k,0.98,0.82,0.053200000000000074
Sys_DiT_ref_cls_1k,0.98,0.84,0.05180000000000006
Sys_DiT_ref_cls_1k,0.98,0.86,0.05180000000000006
Sys_DiT_ref_cls_1k,0.98,0.88,0.051000000000000066
Sys_DiT_ref_cls_1k,0.98,0.9,0.051000000000000066
Sys_DiT_ref_cls_1k,0.98,0.92,0.05060000000000006
Sys_DiT_ref_cls_1k,0.98,0.94,0.04740000000000003
Sys_DiT_ref_cls_1k,0.98,0.96,0.04680000000000004
Sys_DiT_ref_cls_1k,0.98,0.98,0.03239999999999994
Sys_DiT_ref_cls_1k,0.98,1.0,0.009999999999999997
Sys_DiT_ref_cls_1k,1.0,0.0,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.02,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.04,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.06,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.08,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.1,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.12,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.14,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.16,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.18,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.2,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.22,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.24,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.26,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.28,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.3,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.32,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.34,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.36,0.013399999999999987
Sys_DiT_ref_cls_1k,1.0,0.38,0.012999999999999987
Sys_DiT_ref_cls_1k,1.0,0.4,0.012999999999999987
Sys_DiT_ref_cls_1k,1.0,0.42,0.012999999999999987
Sys_DiT_ref_cls_1k,1.0,0.44,0.012999999999999987
Sys_DiT_ref_cls_1k,1.0,0.46,0.012999999999999987
Sys_DiT_ref_cls_1k,1.0,0.48,0.012999999999999987
Sys_DiT_ref_cls_1k,1.0,0.5,0.012999999999999987
Sys_DiT_ref_cls_1k,1.0,0.52,0.012999999999999987
Sys_DiT_ref_cls_1k,1.0,0.54,0.012999999999999987
Sys_DiT_ref_cls_1k,1.0,0.56,0.012999999999999987
Sys_DiT_ref_cls_1k,1.0,0.58,0.012999999999999987
Sys_DiT_ref_cls_1k,1.0,0.6,0.012999999999999987
Sys_DiT_ref_cls_1k,1.0,0.62,0.01259999999999999
Sys_DiT_ref_cls_1k,1.0,0.64,0.01259999999999999
Sys_DiT_ref_cls_1k,1.0,0.66,0.01259999999999999
Sys_DiT_ref_cls_1k,1.0,0.68,0.01259999999999999
Sys_DiT_ref_cls_1k,1.0,0.7,0.01239999999999999
Sys_DiT_ref_cls_1k,1.0,0.72,0.01239999999999999
Sys_DiT_ref_cls_1k,1.0,0.74,0.01239999999999999
Sys_DiT_ref_cls_1k,1.0,0.76,0.01239999999999999
Sys_DiT_ref_cls_1k,1.0,0.78,0.01219999999999999
Sys_DiT_ref_cls_1k,1.0,0.8,0.01219999999999999
Sys_DiT_ref_cls_1k,1.0,0.82,0.01219999999999999
Sys_DiT_ref_cls_1k,1.0,0.84,0.01219999999999999
Sys_DiT_ref_cls_1k,1.0,0.86,0.01219999999999999
Sys_DiT_ref_cls_1k,1.0,0.88,0.01219999999999999
Sys_DiT_ref_cls_1k,1.0,0.9,0.01219999999999999
Sys_DiT_ref_cls_1k,1.0,0.92,0.01199999999999999
Sys_DiT_ref_cls_1k,1.0,0.94,0.01199999999999999
Sys_DiT_ref_cls_1k,1.0,0.96,0.01199999999999999
Sys_DiT_ref_cls_1k,1.0,0.98,0.010999999999999992
Sys_DiT_ref_cls_1k,1.0,1.0,0.0092
Human_DiT_500,0.0,0.0,1.0
Human_DiT_500,0.0,0.02,1.0
Human_DiT_500,0.0,0.04,1.0
Human_DiT_500,0.0,0.06,1.0
Human_DiT_500,0.0,0.08,0.998
Human_DiT_500,0.0,0.1,0.998
Human_DiT_500,0.0,0.12,0.998
Human_DiT_500,0.0,0.14,0.996
Human_DiT_500,0.0,0.16,0.996
Human_DiT_500,0.0,0.18,0.996
Human_DiT_500,0.0,0.2,0.996
Human_DiT_500,0.0,0.22,0.9319999999999995
Human_DiT_500,0.0,0.24,0.9319999999999995
Human_DiT_500,0.0,0.26,0.9319999999999995
Human_DiT_500,0.0,0.28,0.9019999999999996
Human_DiT_500,0.0,0.3,0.9019999999999996
Human_DiT_500,0.0,0.32,0.9019999999999996
Human_DiT_500,0.0,0.34,0.8679999999999997
Human_DiT_500,0.0,0.36,0.8679999999999997
Human_DiT_500,0.0,0.38,0.8679999999999997
Human_DiT_500,0.0,0.4,0.8659999999999997
Human_DiT_500,0.0,0.42,0.7579999999999998
Human_DiT_500,0.0,0.44,0.7579999999999998
Human_DiT_500,0.0,0.46,0.7579999999999998
Human_DiT_500,0.0,0.48,0.6839999999999999
Human_DiT_500,0.0,0.5,0.6839999999999999
Human_DiT_500,0.0,0.52,0.6839999999999999
Human_DiT_500,0.0,0.54,0.596
Human_DiT_500,0.0,0.56,0.596
Human_DiT_500,0.0,0.58,0.596
Human_DiT_500,0.0,0.6,0.596
Human_DiT_500,0.0,0.62,0.49
Human_DiT_500,0.0,0.64,0.49
Human_DiT_500,0.0,0.66,0.49
Human_DiT_500,0.0,0.68,0.40399999999999986
Human_DiT_500,0.0,0.7,0.40399999999999986
Human_DiT_500,0.0,0.72,0.40399999999999986
Human_DiT_500,0.0,0.74,0.28999999999999987
Human_DiT_500,0.0,0.76,0.28999999999999987
Human_DiT_500,0.0,0.78,0.28999999999999987
Human_DiT_500,0.0,0.8,0.2819999999999999
Human_DiT_500,0.0,0.82,0.15799999999999997
Human_DiT_500,0.0,0.84,0.15799999999999997
Human_DiT_500,0.0,0.86,0.15799999999999997
Human_DiT_500,0.0,0.88,0.09800000000000003
Human_DiT_500,0.0,0.9,0.09800000000000003
Human_DiT_500,0.0,0.92,0.09800000000000003
Human_DiT_500,0.0,0.94,0.05600000000000002
Human_DiT_500,0.0,0.96,0.05600000000000002
Human_DiT_500,0.0,0.98,0.05600000000000002
Human_DiT_500,0.0,1.0,0.05600000000000002
Human_DiT_500,0.02,0.0,0.9599999999999997
Human_DiT_500,0.02,0.02,0.9599999999999997
Human_DiT_500,0.02,0.04,0.9599999999999997
Human_DiT_500,0.02,0.06,0.9599999999999997
Human_DiT_500,0.02,0.08,0.9579999999999999
Human_DiT_500,0.02,0.1,0.9579999999999999
Human_DiT_500,0.02,0.12,0.9579999999999999
Human_DiT_500,0.02,0.14,0.956
Human_DiT_500,0.02,0.16,0.956
Human_DiT_500,0.02,0.18,0.956
Human_DiT_500,0.02,0.2,0.956
Human_DiT_500,0.02,0.22,0.9079999999999996
Human_DiT_500,0.02,0.24,0.9079999999999996
Human_DiT_500,0.02,0.26,0.9079999999999996
Human_DiT_500,0.02,0.28,0.8779999999999996
Human_DiT_500,0.02,0.3,0.8779999999999996
Human_DiT_500,0.02,0.32,0.8779999999999996
Human_DiT_500,0.02,0.34,0.8439999999999996
Human_DiT_500,0.02,0.36,0.8439999999999996
Human_DiT_500,0.02,0.38,0.8439999999999996
Human_DiT_500,0.02,0.4,0.8419999999999994
Human_DiT_500,0.02,0.42,0.7359999999999997
Human_DiT_500,0.02,0.44,0.7359999999999997
Human_DiT_500,0.02,0.46,0.7359999999999997
Human_DiT_500,0.02,0.48,0.6679999999999998
Human_DiT_500,0.02,0.5,0.6679999999999998
Human_DiT_500,0.02,0.52,0.6679999999999998
Human_DiT_500,0.02,0.54,0.5820000000000001
Human_DiT_500,0.02,0.56,0.5820000000000001
Human_DiT_500,0.02,0.58,0.5820000000000001
Human_DiT_500,0.02,0.6,0.5820000000000001
Human_DiT_500,0.02,0.62,0.478
Human_DiT_500,0.02,0.64,0.478
Human_DiT_500,0.02,0.66,0.478
Human_DiT_500,0.02,0.68,0.39599999999999985
Human_DiT_500,0.02,0.7,0.39599999999999985
Human_DiT_500,0.02,0.72,0.39599999999999985
Human_DiT_500,0.02,0.74,0.2839999999999999
Human_DiT_500,0.02,0.76,0.2839999999999999
Human_DiT_500,0.02,0.78,0.2839999999999999
Human_DiT_500,0.02,0.8,0.2759999999999999
Human_DiT_500,0.02,0.82,0.154
Human_DiT_500,0.02,0.84,0.154
Human_DiT_500,0.02,0.86,0.154
