source,class_id,alignment_norm,authenticity_norm,composite_product_classmean,composite_harmonic_classmean
User_VAR_2,810,0.69,0.54,0.42,0.55
User_VAR_2,819,0.6,0.46,0.28,0.4
User_VAR_2,836,0.07,0.54,0.04,0.11
User_VAR_2,903,0.68,0.4,0.27,0.47
User_VAR_2,917,0.74,0.42,0.31,0.48
User_VAR_2,919,0.47,0.22,0.1,0.29
User_VAR_2,920,0.89,0.6,0.54,0.7
User_VAR_2,922,0.34,0.24,0.09,0.22
User_VAR_2,928,0.88,0.68,0.6,0.75
User_VAR_2,931,0.9,0.68,0.62,0.76
User_VAR_2,943,0.8,0.78,0.63,0.78
User_VAR_2,952,0.9,0.9,0.8,0.84
User_VAR_2,960,0.92,0.74,0.7,0.82
User_VAR_2,962,0.95,0.76,0.72,0.84
User_VAR_2,968,0.92,0.74,0.68,0.8
User_VAR_2,971,0.85,0.58,0.53,0.67
User_VAR_2,972,0.85,0.58,0.48,0.64
User_VAR_2,981,0.72,0.46,0.35,0.52
User_VAR_2,982,0.64,0.36,0.24,0.41
User_VAR_2,983,0.86,0.54,0.46,0.6
User_VAR_2,985,0.79,0.82,0.64,0.75
User_VAR_2,991,0.87,0.82,0.73,0.82
User_VAR_2,999,0.82,0.38,0.34,0.51
User_VAR_3,4,0.97,0.62,0.61,0.75
User_VAR_3,7,0.9,0.64,0.58,0.73
User_VAR_3,10,0.81,0.73,0.59,0.75
User_VAR_3,25,0.81,0.78,0.64,0.75
User_VAR_3,35,0.75,0.64,0.47,0.63
User_VAR_3,39,0.94,0.7,0.67,0.79
User_VAR_3,49,0.97,0.7,0.68,0.8
User_VAR_3,51,0.95,0.76,0.72,0.82
User_VAR_3,52,0.91,0.8,0.75,0.85
User_VAR_3,64,0.82,0.7,0.58,0.73
User_VAR_3,80,0.97,0.66,0.64,0.76
User_VAR_3,97,0.85,0.76,0.66,0.77
User_VAR_3,106,1.0,0.76,0.76,0.86
User_VAR_3,116,0.99,0.86,0.85,0.91
User_VAR_3,118,0.72,0.58,0.41,0.58
User_VAR_3,129,0.77,0.66,0.51,0.7
User_VAR_3,144,0.88,0.7,0.62,0.77
User_VAR_3,147,0.95,0.7,0.68,0.8
User_VAR_3,150,0.82,0.68,0.58,0.73
User_VAR_3,156,1.0,0.68,0.68,0.8
User_VAR_3,159,0.89,0.52,0.46,0.63
User_VAR_3,281,0.94,0.64,0.6,0.74
User_VAR_3,300,0.75,0.72,0.64,0.7
User_VAR_3,322,0.9,0.86,0.79,0.87
User_VAR_3,330,0.87,0.7,0.62,0.76
User_VAR_3,333,0.77,0.52,0.42,0.6
User_VAR_3,339,0.75,0.54,0.45,0.61
User_VAR_3,347,0.97,0.8,0.78,0.86
User_VAR_3,356,0.94,0.66,0.63,0.77
User_VAR_3,365,0.91,0.62,0.57,0.73
User_VAR_3,370,0.98,0.66,0.65,0.77
User_VAR_3,389,0.38,0.54,0.19,0.41
User_VAR_3,392,0.77,0.6,0.48,0.66
User_VAR_3,394,0.87,0.64,0.58,0.71
User_VAR_3,396,0.97,0.7,0.68,0.81
User_VAR_3,400,0.95,0.56,0.54,0.66
User_VAR_3,405,0.67,0.5,0.34,0.54
User_VAR_3,406,0.84,0.68,0.56,0.71
User_VAR_3,413,0.79,0.58,0.48,0.63
User_VAR_3,415,0.49,0.56,0.22,0.41
User_VAR_3,419,0.7,0.64,0.47,0.58
User_VAR_3,421,0.77,0.52,0.4,0.6
User_VAR_3,426,0.61,0.4,0.25,0.47
User_VAR_3,429,0.51,0.66,0.42,0.51
User_VAR_3,432,0.85,0.54,0.51,0.61
User_VAR_3,443,0.72,0.72,0.51,0.65
User_VAR_3,446,0.73,0.58,0.42,0.58
User_VAR_3,453,0.83,0.5,0.42,0.61
User_VAR_3,461,0.59,0.74,0.47,0.64
User_VAR_3,477,0.49,0.44,0.23,0.43
User_VAR_3,479,0.8,0.76,0.6,0.71
User_VAR_3,481,0.66,0.42,0.32,0.49
User_VAR_3,488,0.89,0.66,0.61,0.72
User_VAR_3,499,0.58,0.54,0.38,0.52
User_VAR_3,529,0.71,0.54,0.43,0.59
User_VAR_3,535,0.78,0.7,0.55,0.7
User_VAR_3,554,0.05,0.46,0.02,0.04
User_VAR_3,567,0.91,0.54,0.49,0.66
User_VAR_3,575,0.96,0.56,0.53,0.68
User_VAR_3,585,0.39,0.32,0.14,0.27
User_VAR_3,590,0.76,0.54,0.46,0.61
User_VAR_3,605,0.66,0.54,0.43,0.57
User_VAR_3,606,0.8,0.46,0.4,0.56
User_VAR_3,626,0.88,0.58,0.52,0.64
User_VAR_3,632,0.76,0.54,0.46,0.6
User_VAR_3,633,0.73,0.54,0.43,0.61
User_VAR_3,634,0.46,0.42,0.21,0.39
User_VAR_3,645,0.73,0.52,0.38,0.56
User_VAR_3,654,0.89,0.6,0.55,0.7
User_VAR_3,679,0.69,0.68,0.48,0.68
User_VAR_3,687,1.0,0.84,0.84,0.91
User_VAR_3,730,0.64,0.46,0.32,0.5
User_VAR_3,743,0.83,0.66,0.58,0.7
User_VAR_3,746,0.9,0.44,0.39,0.56
User_VAR_3,755,0.95,0.62,0.6,0.74
User_VAR_3,756,0.78,0.62,0.51,0.64
User_VAR_3,806,0.94,0.84,0.79,0.88
User_VAR_3,810,0.6,0.56,0.41,0.54
User_VAR_3,819,0.59,0.54,0.33,0.45
User_VAR_3,836,0.08,0.54,0.05,0.11
User_VAR_3,903,0.65,0.47,0.31,0.53
User_VAR_3,917,0.7,0.4,0.26,0.41
User_VAR_3,919,0.47,0.24,0.1,0.28
User_VAR_3,920,0.89,0.64,0.58,0.74
User_VAR_3,922,0.33,0.26,0.09,0.23
User_VAR_3,928,0.87,0.74,0.65,0.78
User_VAR_3,931,0.95,0.7,0.68,0.8
User_VAR_3,943,0.82,0.78,0.64,0.79
User_VAR_3,952,0.9,0.92,0.82,0.86
User_VAR_3,960,0.99,0.74,0.73,0.84
User_VAR_3,962,0.91,0.74,0.68,0.81
User_VAR_3,968,0.86,0.76,0.66,0.79
User_VAR_3,971,0.89,0.58,0.54,0.69
User_VAR_3,972,0.9,0.62,0.54,0.68
User_VAR_3,981,0.85,0.46,0.39,0.58
User_VAR_3,982,0.6,0.36,0.22,0.41
User_VAR_3,983,0.95,0.64,0.61,0.75
User_VAR_3,985,0.75,0.94,0.7,0.78
User_VAR_3,991,0.87,0.78,0.69,0.79
User_VAR_3,999,0.77,0.52,0.44,0.59
