source,class_id,alignment_norm,authenticity_norm,composite_product_classmean,composite_harmonic_classmean,vendi_ratio,vendi_ratio_train,composite_product_classmean_x_vendi_ratio,composite_product_classmean_x_vendi_ratio_train,composite_harmonic_classmean_x_vendi_ratio,composite_harmonic_classmean_x_vendi_ratio_train
Sys_JiTfdloss_ref_1,4,0.95,0.62,0.6,0.75,0.86,0.76,0.51,0.46,0.64,0.57
Sys_JiTfdloss_ref_1,7,0.88,0.5,0.45,0.61,0.67,0.98,0.3,0.44,0.41,0.6
Sys_JiTfdloss_ref_1,10,0.92,0.8,0.74,0.85,0.8,0.86,0.59,0.64,0.69,0.74
Sys_JiTfdloss_ref_1,25,0.88,0.71,0.62,0.78,1.24,0.93,0.77,0.58,0.96,0.72
Sys_JiTfdloss_ref_1,35,0.86,0.76,0.66,0.8,1.12,0.93,0.74,0.61,0.9,0.74
Sys_JiTfdloss_ref_1,39,0.85,0.63,0.55,0.71,0.74,0.86,0.4,0.47,0.52,0.61
Sys_JiTfdloss_ref_1,49,0.87,0.64,0.58,0.73,0.92,0.92,0.53,0.53,0.67,0.67
Sys_JiTfdloss_ref_1,51,0.71,0.85,0.64,0.76,0.87,0.95,0.56,0.61,0.66,0.72
Sys_JiTfdloss_ref_1,52,0.63,0.68,0.44,0.65,2.16,0.91,0.95,0.4,1.41,0.59
Sys_JiTfdloss_ref_1,64,0.76,0.62,0.5,0.67,1.07,0.85,0.53,0.43,0.72,0.57
Sys_JiTfdloss_ref_1,80,0.83,0.44,0.39,0.57,0.61,1.0,0.24,0.39,0.35,0.57
Sys_JiTfdloss_ref_1,97,0.97,0.53,0.51,0.64,1.44,0.86,0.74,0.44,0.93,0.55
Sys_JiTfdloss_ref_1,106,0.86,0.41,0.36,0.54,3.09,0.94,1.11,0.34,1.67,0.51
Sys_JiTfdloss_ref_1,116,0.97,0.87,0.85,0.92,0.44,0.74,0.37,0.63,0.4,0.68
Sys_JiTfdloss_ref_1,118,0.8,0.52,0.42,0.63,0.99,0.72,0.42,0.3,0.62,0.45
Sys_JiTfdloss_ref_1,129,0.75,0.5,0.41,0.58,0.59,0.91,0.24,0.38,0.34,0.53
Sys_JiTfdloss_ref_1,144,0.77,0.3,0.23,0.43,1.14,1.02,0.26,0.23,0.49,0.43
Sys_JiTfdloss_ref_1,147,0.94,0.82,0.77,0.87,1.11,0.99,0.85,0.77,0.97,0.87
Sys_JiTfdloss_ref_1,150,0.79,0.51,0.41,0.6,1.24,0.84,0.5,0.34,0.75,0.51
Sys_JiTfdloss_ref_1,156,0.89,0.47,0.43,0.6,0.61,1.04,0.26,0.44,0.37,0.62
Sys_JiTfdloss_ref_1,159,0.66,0.39,0.25,0.46,1.05,0.97,0.27,0.25,0.48,0.45
Sys_JiTfdloss_ref_1,281,0.93,0.38,0.36,0.53,1.37,0.78,0.48,0.28,0.73,0.42
Sys_JiTfdloss_ref_1,300,0.91,0.86,0.8,0.88,0.57,0.97,0.46,0.77,0.5,0.85
Sys_JiTfdloss_ref_1,322,0.89,0.75,0.69,0.81,0.6,0.67,0.41,0.46,0.49,0.54
Sys_JiTfdloss_ref_1,330,0.74,0.52,0.4,0.6,0.34,0.92,0.14,0.37,0.21,0.55
Sys_JiTfdloss_ref_1,333,0.89,0.38,0.34,0.53,0.92,0.84,0.32,0.29,0.48,0.44
Sys_JiTfdloss_ref_1,339,0.65,0.49,0.36,0.55,1.58,0.92,0.58,0.34,0.87,0.51
Sys_JiTfdloss_ref_1,347,0.93,0.67,0.63,0.78,0.61,0.99,0.39,0.62,0.47,0.76
Sys_JiTfdloss_ref_1,356,0.86,0.65,0.57,0.72,1.39,0.91,0.79,0.52,1.0,0.65
Sys_JiTfdloss_ref_1,365,0.93,0.3,0.28,0.45,0.85,0.8,0.24,0.22,0.39,0.36
Sys_JiTfdloss_ref_1,370,0.84,0.59,0.53,0.68,0.74,0.81,0.39,0.43,0.5,0.55
Sys_JiTfdloss_ref_1,389,0.44,0.48,0.22,0.45,1.98,0.8,0.44,0.18,0.88,0.36
Sys_JiTfdloss_ref_1,392,0.84,0.63,0.52,0.68,0.43,1.07,0.23,0.56,0.3,0.73
Sys_JiTfdloss_ref_1,394,0.74,0.62,0.48,0.67,1.75,0.82,0.84,0.4,1.17,0.55
Sys_JiTfdloss_ref_1,396,0.96,0.82,0.78,0.88,0.23,0.94,0.18,0.74,0.2,0.83
Sys_JiTfdloss_ref_1,400,0.84,0.46,0.4,0.57,0.26,0.82,0.1,0.33,0.15,0.46
Sys_JiTfdloss_ref_1,405,0.74,0.64,0.51,0.68,0.43,0.78,0.22,0.4,0.29,0.53
Sys_JiTfdloss_ref_1,406,0.76,0.6,0.5,0.66,1.1,0.66,0.55,0.33,0.73,0.44
Sys_JiTfdloss_ref_1,413,0.65,0.41,0.32,0.48,0.32,0.73,0.1,0.24,0.15,0.35
Sys_JiTfdloss_ref_1,415,0.8,0.63,0.51,0.7,0.73,0.65,0.37,0.33,0.51,0.46
Sys_JiTfdloss_ref_1,419,0.83,0.53,0.46,0.62,1.13,0.82,0.52,0.38,0.7,0.51
Sys_JiTfdloss_ref_1,421,0.86,0.7,0.61,0.77,1.47,0.64,0.9,0.39,1.13,0.49
Sys_JiTfdloss_ref_1,426,0.71,0.46,0.34,0.56,1.26,0.88,0.43,0.3,0.7,0.49
Sys_JiTfdloss_ref_1,429,0.96,0.68,0.66,0.78,0.42,0.89,0.28,0.59,0.33,0.7
Sys_JiTfdloss_ref_1,432,0.92,0.53,0.49,0.64,1.2,1.04,0.59,0.51,0.77,0.67
Sys_JiTfdloss_ref_1,443,0.98,0.74,0.73,0.84,0.22,0.67,0.16,0.49,0.18,0.56
Sys_JiTfdloss_ref_1,446,0.79,0.55,0.45,0.64,1.08,0.73,0.49,0.33,0.69,0.47
Sys_JiTfdloss_ref_1,453,0.82,0.51,0.43,0.61,0.59,0.83,0.26,0.36,0.36,0.51
Sys_JiTfdloss_ref_1,461,0.94,0.66,0.63,0.76,0.47,0.85,0.3,0.53,0.36,0.64
Sys_JiTfdloss_ref_1,477,0.71,0.52,0.39,0.59,2.16,0.7,0.85,0.27,1.28,0.41
Sys_JiTfdloss_ref_1,479,0.86,0.65,0.57,0.73,0.53,0.83,0.3,0.47,0.39,0.61
Sys_JiTfdloss_ref_1,481,0.71,0.57,0.41,0.56,0.37,0.63,0.15,0.26,0.21,0.35
Sys_JiTfdloss_ref_1,488,0.96,0.86,0.83,0.9,0.69,0.66,0.57,0.55,0.62,0.59
Sys_JiTfdloss_ref_1,499,0.53,0.38,0.25,0.41,1.13,0.95,0.28,0.23,0.46,0.39
Sys_JiTfdloss_ref_1,529,0.76,0.37,0.29,0.47,2.52,0.62,0.73,0.18,1.19,0.29
Sys_JiTfdloss_ref_1,535,0.85,0.59,0.5,0.69,0.45,0.88,0.23,0.44,0.31,0.61
Sys_JiTfdloss_ref_1,554,0.73,0.38,0.27,0.47,0.93,0.71,0.26,0.19,0.44,0.33
Sys_JiTfdloss_ref_1,567,0.96,0.61,0.58,0.73,3.44,0.83,2.01,0.49,2.51,0.61
Sys_JiTfdloss_ref_1,575,0.86,0.54,0.47,0.65,0.85,0.89,0.4,0.42,0.55,0.58
Sys_JiTfdloss_ref_1,585,0.11,0.34,0.05,0.13,1.12,0.83,0.05,0.04,0.15,0.11
Sys_JiTfdloss_ref_1,590,0.7,0.47,0.35,0.56,1.0,0.83,0.35,0.29,0.56,0.47
Sys_JiTfdloss_ref_1,605,0.74,0.54,0.42,0.62,1.94,0.43,0.81,0.18,1.19,0.26
Sys_JiTfdloss_ref_1,606,0.79,0.67,0.53,0.71,1.02,0.81,0.54,0.43,0.72,0.58
Sys_JiTfdloss_ref_1,626,0.56,0.43,0.28,0.45,2.39,0.77,0.66,0.21,1.07,0.34
Sys_JiTfdloss_ref_1,632,0.86,0.59,0.52,0.7,0.86,0.81,0.45,0.42,0.6,0.57
Sys_JiTfdloss_ref_1,633,0.68,0.46,0.36,0.54,0.5,0.5,0.18,0.18,0.27,0.27
Sys_JiTfdloss_ref_1,634,0.81,0.46,0.38,0.58,0.51,0.83,0.19,0.32,0.29,0.48
Sys_JiTfdloss_ref_1,645,0.71,0.52,0.36,0.56,0.41,0.67,0.15,0.24,0.23,0.38
Sys_JiTfdloss_ref_1,654,0.93,0.55,0.52,0.68,1.01,0.83,0.52,0.43,0.68,0.57
Sys_JiTfdloss_ref_1,679,0.79,0.63,0.51,0.69,0.6,0.72,0.31,0.37,0.42,0.5
Sys_JiTfdloss_ref_1,687,0.97,0.84,0.82,0.9,0.36,0.84,0.29,0.69,0.32,0.76
Sys_JiTfdloss_ref_1,730,0.86,0.56,0.49,0.67,1.09,0.81,0.54,0.4,0.73,0.54
Sys_JiTfdloss_ref_1,743,0.87,0.7,0.62,0.77,1.02,0.77,0.63,0.48,0.79,0.6
Sys_JiTfdloss_ref_1,746,0.58,0.54,0.34,0.51,0.56,1.07,0.19,0.37,0.29,0.55
Sys_JiTfdloss_ref_1,755,0.97,0.79,0.77,0.87,0.2,0.82,0.15,0.63,0.17,0.71
Sys_JiTfdloss_ref_1,756,0.63,0.62,0.4,0.61,1.85,0.63,0.73,0.25,1.13,0.38
Sys_JiTfdloss_ref_1,806,0.86,0.65,0.57,0.73,0.78,0.77,0.45,0.44,0.58,0.56
Sys_JiTfdloss_ref_1,810,0.7,0.6,0.48,0.64,0.34,0.83,0.16,0.4,0.22,0.53
Sys_JiTfdloss_ref_1,819,0.75,0.45,0.34,0.53,0.28,0.54,0.09,0.18,0.15,0.29
Sys_JiTfdloss_ref_1,836,0.21,0.57,0.18,0.22,1.16,0.77,0.22,0.14,0.25,0.17
Sys_JiTfdloss_ref_1,903,0.8,0.57,0.47,0.64,1.21,0.83,0.57,0.39,0.77,0.53
Sys_JiTfdloss_ref_1,917,0.43,0.41,0.17,0.4,0.89,0.73,0.15,0.12,0.35,0.29
Sys_JiTfdloss_ref_1,919,0.3,0.26,0.08,0.27,1.49,0.83,0.12,0.07,0.41,0.23
Sys_JiTfdloss_ref_1,920,0.65,0.6,0.43,0.62,0.62,0.77,0.27,0.33,0.38,0.47
Sys_JiTfdloss_ref_1,922,0.5,0.35,0.2,0.4,0.3,0.5,0.06,0.1,0.12,0.2
Sys_JiTfdloss_ref_1,928,0.86,0.66,0.58,0.74,2.24,0.75,1.31,0.43,1.66,0.55
Sys_JiTfdloss_ref_1,931,0.98,0.81,0.79,0.87,0.63,0.85,0.5,0.68,0.55,0.74
Sys_JiTfdloss_ref_1,943,0.77,0.73,0.52,0.63,0.81,0.83,0.42,0.44,0.51,0.52
Sys_JiTfdloss_ref_1,952,0.98,0.87,0.85,0.92,0.96,0.98,0.82,0.83,0.89,0.9
Sys_JiTfdloss_ref_1,960,0.9,0.66,0.61,0.75,2.56,0.72,1.57,0.44,1.91,0.54
Sys_JiTfdloss_ref_1,962,0.96,0.64,0.61,0.76,0.6,0.8,0.37,0.49,0.46,0.61
Sys_JiTfdloss_ref_1,968,0.88,0.86,0.76,0.87,1.68,0.76,1.28,0.58,1.45,0.66
Sys_JiTfdloss_ref_1,971,0.91,0.73,0.66,0.8,0.38,0.85,0.25,0.56,0.31,0.68
Sys_JiTfdloss_ref_1,972,0.92,0.74,0.69,0.82,1.84,0.76,1.27,0.52,1.51,0.62
Sys_JiTfdloss_ref_1,981,0.76,0.39,0.3,0.51,0.66,0.97,0.2,0.29,0.34,0.49
Sys_JiTfdloss_ref_1,982,0.58,0.46,0.23,0.4,1.2,0.93,0.28,0.21,0.48,0.37
Sys_JiTfdloss_ref_1,983,0.76,0.45,0.36,0.56,0.47,0.88,0.17,0.32,0.26,0.49
Sys_JiTfdloss_ref_1,985,0.77,0.8,0.63,0.78,1.75,0.76,1.11,0.48,1.37,0.59
Sys_JiTfdloss_ref_1,991,0.85,0.76,0.65,0.8,0.55,0.85,0.35,0.55,0.44,0.68
Sys_JiTfdloss_ref_1,999,0.62,0.5,0.38,0.54,1.31,1.02,0.5,0.38,0.71,0.55
Sys_JiTfdloss_ref_2,4,0.95,0.67,0.64,0.78,0.86,0.76,0.55,0.49,0.67,0.6
Sys_JiTfdloss_ref_2,7,0.85,0.52,0.46,0.62,0.67,0.98,0.31,0.45,0.41,0.6
Sys_JiTfdloss_ref_2,10,0.88,0.73,0.66,0.78,0.8,0.86,0.53,0.57,0.63,0.68
Sys_JiTfdloss_ref_2,25,0.92,0.69,0.63,0.78,1.24,0.93,0.79,0.59,0.97,0.73
Sys_JiTfdloss_ref_2,35,0.78,0.71,0.56,0.74,1.12,0.93,0.63,0.52,0.83,0.69
Sys_JiTfdloss_ref_2,39,0.9,0.78,0.73,0.83,0.74,0.86,0.53,0.62,0.61,0.71
Sys_JiTfdloss_ref_2,49,0.79,0.7,0.6,0.74,0.92,0.92,0.55,0.55,0.68,0.68
Sys_JiTfdloss_ref_2,51,0.67,0.68,0.46,0.66,0.87,0.95,0.4,0.44,0.57,0.62
Sys_JiTfdloss_ref_2,52,0.63,0.71,0.45,0.66,2.16,0.91,0.97,0.41,1.42,0.6
Sys_JiTfdloss_ref_2,64,0.78,0.74,0.61,0.75,1.07,0.85,0.65,0.52,0.8,0.64
Sys_JiTfdloss_ref_2,80,0.86,0.53,0.47,0.64,0.61,1.0,0.29,0.47,0.4,0.64
Sys_JiTfdloss_ref_2,97,0.96,0.53,0.52,0.64,1.44,0.86,0.75,0.44,0.93,0.55
Sys_JiTfdloss_ref_2,106,0.91,0.4,0.37,0.55,3.09,0.94,1.16,0.35,1.69,0.51
Sys_JiTfdloss_ref_2,116,0.97,0.93,0.91,0.95,0.44,0.74,0.4,0.67,0.42,0.7
Sys_JiTfdloss_ref_2,118,0.78,0.47,0.36,0.58,0.99,0.72,0.36,0.26,0.58,0.42
Sys_JiTfdloss_ref_2,129,0.68,0.43,0.32,0.48,0.59,0.91,0.19,0.29,0.28,0.44
Sys_JiTfdloss_ref_2,144,0.74,0.37,0.29,0.48,1.14,1.02,0.33,0.29,0.55,0.49
Sys_JiTfdloss_ref_2,147,0.96,0.79,0.76,0.87,1.11,0.99,0.84,0.75,0.96,0.86
Sys_JiTfdloss_ref_2,150,0.82,0.54,0.46,0.63,1.24,0.84,0.56,0.38,0.78,0.53
Sys_JiTfdloss_ref_2,156,0.9,0.47,0.43,0.6,0.61,1.04,0.26,0.45,0.37,0.62
Sys_JiTfdloss_ref_2,159,0.7,0.36,0.25,0.47,1.05,0.97,0.26,0.24,0.49,0.45
Sys_JiTfdloss_ref_2,281,0.93,0.38,0.36,0.53,1.37,0.78,0.49,0.28,0.73,0.42
Sys_JiTfdloss_ref_2,300,0.91,0.82,0.78,0.86,0.57,0.97,0.45,0.76,0.49,0.83
Sys_JiTfdloss_ref_2,322,0.9,0.82,0.75,0.85,0.6,0.67,0.45,0.5,0.51,0.57
Sys_JiTfdloss_ref_2,330,0.75,0.56,0.45,0.63,0.34,0.92,0.15,0.41,0.22,0.57
Sys_JiTfdloss_ref_2,333,0.89,0.43,0.39,0.57,0.92,0.84,0.36,0.32,0.53,0.48
Sys_JiTfdloss_ref_2,339,0.72,0.45,0.37,0.55,1.58,0.92,0.58,0.34,0.87,0.51
Sys_JiTfdloss_ref_2,347,0.94,0.63,0.59,0.75,0.61,0.99,0.36,0.58,0.45,0.74
Sys_JiTfdloss_ref_2,356,0.86,0.59,0.53,0.7,1.39,0.91,0.73,0.48,0.96,0.63
Sys_JiTfdloss_ref_2,365,0.88,0.3,0.27,0.45,0.85,0.8,0.23,0.21,0.38,0.36
Sys_JiTfdloss_ref_2,370,0.84,0.69,0.55,0.69,0.74,0.81,0.4,0.45,0.51,0.57
Sys_JiTfdloss_ref_2,389,0.33,0.49,0.18,0.36,1.98,0.8,0.36,0.15,0.71,0.29
Sys_JiTfdloss_ref_2,392,0.84,0.7,0.58,0.74,0.43,1.07,0.25,0.63,0.32,0.79
Sys_JiTfdloss_ref_2,394,0.81,0.63,0.53,0.71,1.75,0.82,0.93,0.44,1.23,0.58
Sys_JiTfdloss_ref_2,396,0.94,0.8,0.76,0.86,0.23,0.94,0.17,0.71,0.19,0.82
Sys_JiTfdloss_ref_2,400,0.82,0.28,0.23,0.41,0.26,0.82,0.06,0.19,0.11,0.34
Sys_JiTfdloss_ref_2,405,0.69,0.66,0.5,0.67,0.43,0.78,0.21,0.39,0.29,0.52
Sys_JiTfdloss_ref_2,406,0.81,0.63,0.52,0.67,1.1,0.66,0.57,0.34,0.74,0.44
Sys_JiTfdloss_ref_2,413,0.76,0.46,0.4,0.54,0.32,0.73,0.13,0.29,0.17,0.4
Sys_JiTfdloss_ref_2,415,0.75,0.56,0.44,0.64,0.73,0.65,0.32,0.29,0.47,0.42
Sys_JiTfdloss_ref_2,419,0.93,0.67,0.63,0.77,1.13,0.82,0.71,0.51,0.87,0.63
Sys_JiTfdloss_ref_2,421,0.81,0.65,0.55,0.72,1.47,0.64,0.8,0.35,1.05,0.46
Sys_JiTfdloss_ref_2,426,0.54,0.37,0.2,0.43,1.26,0.88,0.25,0.17,0.55,0.38
Sys_JiTfdloss_ref_2,429,0.96,0.78,0.75,0.86,0.42,0.89,0.32,0.67,0.36,0.76
Sys_JiTfdloss_ref_2,432,0.84,0.55,0.48,0.65,1.2,1.04,0.58,0.49,0.78,0.67
Sys_JiTfdloss_ref_2,443,0.95,0.81,0.77,0.87,0.22,0.67,0.17,0.52,0.19,0.58
Sys_JiTfdloss_ref_2,446,0.89,0.65,0.59,0.75,1.08,0.73,0.64,0.43,0.81,0.55
Sys_JiTfdloss_ref_2,453,0.77,0.55,0.44,0.61,0.59,0.83,0.26,0.37,0.36,0.51
Sys_JiTfdloss_ref_2,461,0.94,0.8,0.76,0.87,0.47,0.85,0.36,0.64,0.41,0.73
Sys_JiTfdloss_ref_2,477,0.7,0.53,0.38,0.58,2.16,0.7,0.83,0.27,1.25,0.4
Sys_JiTfdloss_ref_2,479,0.84,0.7,0.6,0.76,0.53,0.83,0.31,0.49,0.4,0.63
Sys_JiTfdloss_ref_2,481,0.7,0.62,0.41,0.55,0.37,0.63,0.15,0.26,0.2,0.35
Sys_JiTfdloss_ref_2,488,0.94,0.9,0.85,0.92,0.69,0.66,0.58,0.56,0.63,0.6
Sys_JiTfdloss_ref_2,499,0.82,0.52,0.45,0.62,1.13,0.95,0.5,0.42,0.7,0.58
Sys_JiTfdloss_ref_2,529,0.67,0.35,0.24,0.45,2.52,0.62,0.61,0.15,1.14,0.28
Sys_JiTfdloss_ref_2,535,0.82,0.62,0.51,0.7,0.45,0.88,0.23,0.45,0.32,0.62
Sys_JiTfdloss_ref_2,554,0.73,0.4,0.3,0.48,0.93,0.71,0.28,0.21,0.45,0.34
