img_id,all_correct_1,n_correct_1,n_atoms_1,ge2_gm,ge2_am,all_correct_2,n_correct_2,n_atoms_2,all_correct_3,n_correct_3,n_atoms_3
492,0,7,9,0.17606576000561278,0.8621218646710779,0,7,9,0,7,9
493,0,3,7,0.00016386836626147884,0.4286889063345497,0,3,7,0,3,7
494,0,2,7,1.383823667587307e-05,0.34825284665206,0,2,7,0,2,7
495,0,3,8,0.008773601471897421,0.6244935016654183,0,3,8,0,3,8
496,0,6,9,0.0788237830399597,0.6721638090196863,0,6,9,0,6,9
497,0,7,9,0.16287247628829324,0.6985314787617048,0,7,9,0,7,9
498,0,3,8,0.0005556913550835578,0.36329818439315065,0,3,8,0,3,8
499,0,6,8,0.0698151522608667,0.7836177184168113,0,6,8,0,6,8
500,0,5,9,0.017111786628789677,0.5606947598466472,0,5,9,0,5,9
501,0,5,8,0.03212328911901553,0.6256457839800451,0,5,8,0,5,8
502,1,9,9,0.5573438148763595,0.888810689773091,1,9,9,1,9,9
503,1,9,9,0.9380112390052078,0.9513527536459441,0,8,9,1,9,9
504,0,5,9,0.010559039523161222,0.39492007103169124,0,5,9,0,4,9
505,0,3,9,5.5732662536762075e-06,0.3333347700355656,0,3,9,0,3,9
506,0,4,9,0.050551976977681455,0.6309246754468748,0,4,9,0,4,9
507,0,1,8,2.010838446237851e-05,0.23800067371425518,0,1,8,0,1,8
508,0,6,10,0.004400782479457458,0.6028205623127277,0,6,10,0,6,10
509,0,5,9,0.05777344586746589,0.6583064614432427,0,5,9,0,5,9
510,0,7,9,0.165902191048736,0.8879639372477236,0,7,9,0,7,9
511,0,4,9,0.00744566407473235,0.45220396929482515,0,4,9,0,4,9
512,0,8,10,0.1859407472108953,0.7501674793683004,0,8,10,0,8,10
513,0,9,10,0.18416041533882074,0.899767807072462,0,9,10,0,9,10
514,0,6,9,0.017933028565379504,0.6938497174774834,0,6,9,0,6,9
515,0,7,9,0.06775226789113803,0.6751191066147088,0,7,9,0,6,9
516,0,5,9,0.01868318972769622,0.5855087755783969,0,5,9,0,5,9
517,0,7,10,0.4606180196435031,0.8999514271696473,0,7,10,0,7,10
518,0,5,9,4.971413515662886e-05,0.2656310230908524,0,5,9,0,5,9
519,0,5,10,0.006924162411195908,0.5591164041441672,0,5,10,0,5,10
520,0,6,9,0.0078142908707627,0.6667680142541125,0,6,9,0,6,9
521,1,8,8,0.4720708454480113,0.874462139729296,1,8,8,1,8,8
522,0,4,9,0.012807913110599783,0.4755060341364893,0,4,9,0,4,9
523,0,3,8,7.234928898477087e-05,0.3745146528991762,0,3,8,0,3,8
524,0,8,10,0.019162601553178924,0.5952032581265357,0,8,10,0,8,10
525,0,5,8,0.00012115746261288369,0.4997162402438955,0,5,8,0,5,8
526,0,5,10,0.02281201694331745,0.5107902136492989,0,5,10,0,5,10
527,0,3,8,0.0020385042771616227,0.4101448456534103,0,3,8,0,3,8
528,0,7,10,0.08678983965081127,0.7119180227557256,0,7,10,0,7,10
529,0,7,9,0.3833851527431965,0.8881339534135189,0,7,9,0,7,9
530,0,6,8,0.0028893148918764256,0.7499999802786047,0,6,8,0,6,8
531,0,8,11,0.06204516793872562,0.7260386014264346,0,8,11,0,8,11
532,0,5,9,0.0014065828165823577,0.5556375609456207,0,5,9,0,5,9
533,0,3,9,8.334434677534066e-06,0.33336234832344624,0,3,9,0,3,9
534,0,4,8,0.004041830523726663,0.7498818391323256,0,4,8,0,4,8
535,0,7,9,0.05351828383061834,0.6773448687940037,0,7,9,0,7,9
536,0,3,8,0.0001507213641549056,0.28463399493680275,0,3,8,0,3,8
537,0,7,10,0.16055735339713187,0.6862183610234242,0,7,10,0,7,10
538,0,6,10,0.02764718083366024,0.6337328420797887,0,6,10,0,6,10
539,0,6,8,0.12885437324529822,0.7572767027135084,0,6,8,0,6,8
540,0,6,9,0.009751655720794979,0.5557772932589808,0,6,9,0,6,9
541,0,9,10,0.1450490915588369,0.8060756895335637,0,9,10,0,9,10
542,0,5,9,0.008340940542591756,0.6613743212514637,0,5,9,0,5,9
543,0,6,8,0.023719658516774694,0.7313809920016999,0,6,8,0,7,8
544,0,7,10,0.09259819049899852,0.7908254535034296,0,7,10,0,8,10
545,0,6,9,0.006807290669037223,0.6468453359002255,0,6,9,0,6,9
546,0,5,8,0.09753570794089453,0.7487532310128369,0,5,8,0,5,8
547,0,5,9,0.04742431589275291,0.7211695884337145,0,5,9,0,5,9
548,0,6,9,0.07856267462711145,0.7425349744769699,0,6,9,0,7,9
549,0,7,9,0.17319192086643226,0.8672011587576871,0,7,9,0,7,9
