source,class_id,alignment_norm,artifact_norm,composite_product,composite_harmonic
Sys_DiT_noexpert_1,634,0.346,0.5968,0.18657600000000002,0.3799459360113448
Sys_DiT_noexpert_1,645,0.9879999999999999,0.614,0.60896,0.7264534297695533
Sys_DiT_noexpert_1,654,0.9628,0.718,0.695384,0.8156577144711497
Sys_DiT_noexpert_1,679,0.8368,0.6988000000000001,0.5884,0.7492710436747533
Sys_DiT_noexpert_1,687,0.9800000000000001,0.8848,0.8711360000000001,0.9250709061726065
Sys_DiT_noexpert_1,730,0.6799999999999999,0.6556,0.47882800000000003,0.6355135118881375
Sys_DiT_noexpert_1,743,0.556,0.8228,0.508076,0.6282833394143338
Sys_DiT_noexpert_1,746,0.502,0.5636,0.303532,0.46151937945620486
Sys_DiT_noexpert_1,755,0.8448,0.826,0.7688159999999999,0.8303890535917902
Sys_DiT_noexpert_1,756,0.7208,0.746,0.555896,0.7303657480209689
Sys_DiT_noexpert_1,806,0.986,1.0,0.986,0.9927461139896373
Sys_DiT_noexpert_1,810,0.5908,0.714,0.44085599999999997,0.6376590854740698
Sys_DiT_noexpert_1,819,0.782,0.6076,0.46413200000000004,0.6644857883203207
Sys_DiT_noexpert_1,836,0.06,0.45,0.03294,0.10136172839506172
Sys_DiT_noexpert_1,903,0.6900000000000001,0.5888,0.467456,0.6248935820246164
Sys_DiT_noexpert_1,917,0.778,0.5996,0.516348,0.6750606137528815
Sys_DiT_noexpert_1,919,0.446,0.3428,0.155276,0.38631258677326774
Sys_DiT_noexpert_1,920,0.7788,0.742,0.6062960000000001,0.754243978492976
Sys_DiT_noexpert_1,922,0.358,0.25,0.09273999999999999,0.2935444619017974
Sys_DiT_noexpert_1,928,0.9720000000000001,0.9480000000000001,0.92364,0.9596
Sys_DiT_noexpert_1,931,0.86,0.8119999999999999,0.74708,0.8220329749103943
Sys_DiT_noexpert_1,943,0.974,0.8768,0.8555360000000001,0.9198393587765779
