group,alignment_threshold,artifact_threshold,probability
Sys_IMF_ref_500,0.94,0.18,0.23399999999999987
Sys_IMF_ref_500,0.94,0.2,0.23399999999999987
Sys_IMF_ref_500,0.94,0.22,0.23399999999999987
Sys_IMF_ref_500,0.94,0.24,0.23399999999999987
Sys_IMF_ref_500,0.94,0.26,0.23399999999999987
Sys_IMF_ref_500,0.94,0.28,0.23399999999999987
Sys_IMF_ref_500,0.94,0.3,0.23399999999999987
Sys_IMF_ref_500,0.94,0.32,0.2179999999999999
Sys_IMF_ref_500,0.94,0.34,0.21599999999999986
Sys_IMF_ref_500,0.94,0.36,0.21399999999999988
Sys_IMF_ref_500,0.94,0.38,0.21399999999999988
Sys_IMF_ref_500,0.94,0.4,0.20999999999999985
Sys_IMF_ref_500,0.94,0.42,0.20999999999999985
Sys_IMF_ref_500,0.94,0.44,0.20799999999999985
Sys_IMF_ref_500,0.94,0.46,0.20199999999999987
Sys_IMF_ref_500,0.94,0.48,0.20199999999999987
Sys_IMF_ref_500,0.94,0.5,0.1979999999999999
Sys_IMF_ref_500,0.94,0.52,0.1979999999999999
Sys_IMF_ref_500,0.94,0.54,0.1879999999999999
Sys_IMF_ref_500,0.94,0.56,0.18599999999999992
Sys_IMF_ref_500,0.94,0.58,0.18599999999999992
Sys_IMF_ref_500,0.94,0.6,0.17999999999999988
Sys_IMF_ref_500,0.94,0.62,0.17599999999999993
Sys_IMF_ref_500,0.94,0.64,0.17399999999999996
Sys_IMF_ref_500,0.94,0.66,0.16399999999999995
Sys_IMF_ref_500,0.94,0.68,0.15199999999999997
Sys_IMF_ref_500,0.94,0.7,0.13799999999999998
Sys_IMF_ref_500,0.94,0.72,0.13199999999999998
Sys_IMF_ref_500,0.94,0.74,0.11000000000000001
Sys_IMF_ref_500,0.94,0.76,0.084
Sys_IMF_ref_500,0.94,0.78,0.07800000000000003
Sys_IMF_ref_500,0.94,0.8,0.07200000000000002
Sys_IMF_ref_500,0.94,0.82,0.06200000000000001
Sys_IMF_ref_500,0.94,0.84,0.046000000000000006
Sys_IMF_ref_500,0.94,0.86,0.044000000000000004
Sys_IMF_ref_500,0.94,0.88,0.042
Sys_IMF_ref_500,0.94,0.9,0.042
Sys_IMF_ref_500,0.94,0.92,0.03
Sys_IMF_ref_500,0.94,0.94,0.019999999999999997
Sys_IMF_ref_500,0.94,0.96,0.018
Sys_IMF_ref_500,0.94,0.98,0.012
Sys_IMF_ref_500,0.94,1.0,0.0
Sys_IMF_ref_500,0.96,0.0,0.13199999999999998
Sys_IMF_ref_500,0.96,0.02,0.13199999999999998
Sys_IMF_ref_500,0.96,0.04,0.13199999999999998
Sys_IMF_ref_500,0.96,0.06,0.13199999999999998
Sys_IMF_ref_500,0.96,0.08,0.13199999999999998
Sys_IMF_ref_500,0.96,0.1,0.13199999999999998
Sys_IMF_ref_500,0.96,0.12,0.13199999999999998
Sys_IMF_ref_500,0.96,0.14,0.13199999999999998
Sys_IMF_ref_500,0.96,0.16,0.13199999999999998
Sys_IMF_ref_500,0.96,0.18,0.13199999999999998
Sys_IMF_ref_500,0.96,0.2,0.13199999999999998
Sys_IMF_ref_500,0.96,0.22,0.13199999999999998
Sys_IMF_ref_500,0.96,0.24,0.13199999999999998
Sys_IMF_ref_500,0.96,0.26,0.13199999999999998
Sys_IMF_ref_500,0.96,0.28,0.13199999999999998
Sys_IMF_ref_500,0.96,0.3,0.13199999999999998
Sys_IMF_ref_500,0.96,0.32,0.11999999999999998
Sys_IMF_ref_500,0.96,0.34,0.11999999999999998
Sys_IMF_ref_500,0.96,0.36,0.11999999999999998
Sys_IMF_ref_500,0.96,0.38,0.11999999999999998
Sys_IMF_ref_500,0.96,0.4,0.118
Sys_IMF_ref_500,0.96,0.42,0.118
Sys_IMF_ref_500,0.96,0.44,0.11599999999999999
Sys_IMF_ref_500,0.96,0.46,0.11200000000000002
Sys_IMF_ref_500,0.96,0.48,0.11200000000000002
Sys_IMF_ref_500,0.96,0.5,0.11000000000000001
Sys_IMF_ref_500,0.96,0.52,0.11000000000000001
Sys_IMF_ref_500,0.96,0.54,0.10400000000000001
Sys_IMF_ref_500,0.96,0.56,0.10400000000000001
Sys_IMF_ref_500,0.96,0.58,0.10400000000000001
Sys_IMF_ref_500,0.96,0.6,0.098
Sys_IMF_ref_500,0.96,0.62,0.094
Sys_IMF_ref_500,0.96,0.64,0.094
Sys_IMF_ref_500,0.96,0.66,0.088
Sys_IMF_ref_500,0.96,0.68,0.086
Sys_IMF_ref_500,0.96,0.7,0.086
Sys_IMF_ref_500,0.96,0.72,0.084
Sys_IMF_ref_500,0.96,0.74,0.06800000000000002
Sys_IMF_ref_500,0.96,0.76,0.06400000000000002
Sys_IMF_ref_500,0.96,0.78,0.06200000000000002
Sys_IMF_ref_500,0.96,0.8,0.056000000000000015
Sys_IMF_ref_500,0.96,0.82,0.05000000000000001
Sys_IMF_ref_500,0.96,0.84,0.039999999999999994
Sys_IMF_ref_500,0.96,0.86,0.039999999999999994
Sys_IMF_ref_500,0.96,0.88,0.038
Sys_IMF_ref_500,0.96,0.9,0.038
Sys_IMF_ref_500,0.96,0.92,0.026000000000000002
Sys_IMF_ref_500,0.96,0.94,0.018000000000000002
Sys_IMF_ref_500,0.96,0.96,0.016
Sys_IMF_ref_500,0.96,0.98,0.01
Sys_IMF_ref_500,0.96,1.0,0.0
Sys_IMF_ref_500,0.98,0.0,0.036
Sys_IMF_ref_500,0.98,0.02,0.036
Sys_IMF_ref_500,0.98,0.04,0.036
Sys_IMF_ref_500,0.98,0.06,0.036
Sys_IMF_ref_500,0.98,0.08,0.036
Sys_IMF_ref_500,0.98,0.1,0.036
Sys_IMF_ref_500,0.98,0.12,0.036
Sys_IMF_ref_500,0.98,0.14,0.036
Sys_IMF_ref_500,0.98,0.16,0.036
Sys_IMF_ref_500,0.98,0.18,0.036
Sys_IMF_ref_500,0.98,0.2,0.036
Sys_IMF_ref_500,0.98,0.22,0.036
Sys_IMF_ref_500,0.98,0.24,0.036
Sys_IMF_ref_500,0.98,0.26,0.036
Sys_IMF_ref_500,0.98,0.28,0.036
Sys_IMF_ref_500,0.98,0.3,0.036
Sys_IMF_ref_500,0.98,0.32,0.033999999999999996
Sys_IMF_ref_500,0.98,0.34,0.033999999999999996
Sys_IMF_ref_500,0.98,0.36,0.033999999999999996
Sys_IMF_ref_500,0.98,0.38,0.033999999999999996
Sys_IMF_ref_500,0.98,0.4,0.032
Sys_IMF_ref_500,0.98,0.42,0.032
Sys_IMF_ref_500,0.98,0.44,0.032
Sys_IMF_ref_500,0.98,0.46,0.032
Sys_IMF_ref_500,0.98,0.48,0.032
Sys_IMF_ref_500,0.98,0.5,0.032
Sys_IMF_ref_500,0.98,0.52,0.032
Sys_IMF_ref_500,0.98,0.54,0.029999999999999995
Sys_IMF_ref_500,0.98,0.56,0.029999999999999995
Sys_IMF_ref_500,0.98,0.58,0.029999999999999995
Sys_IMF_ref_500,0.98,0.6,0.029999999999999995
Sys_IMF_ref_500,0.98,0.62,0.029999999999999995
Sys_IMF_ref_500,0.98,0.64,0.029999999999999995
Sys_IMF_ref_500,0.98,0.66,0.029999999999999995
Sys_IMF_ref_500,0.98,0.68,0.029999999999999995
Sys_IMF_ref_500,0.98,0.7,0.029999999999999995
Sys_IMF_ref_500,0.98,0.72,0.029999999999999995
Sys_IMF_ref_500,0.98,0.74,0.029999999999999995
Sys_IMF_ref_500,0.98,0.76,0.025999999999999995
Sys_IMF_ref_500,0.98,0.78,0.025999999999999995
Sys_IMF_ref_500,0.98,0.8,0.025999999999999995
Sys_IMF_ref_500,0.98,0.82,0.025999999999999995
Sys_IMF_ref_500,0.98,0.84,0.022
Sys_IMF_ref_500,0.98,0.86,0.022
Sys_IMF_ref_500,0.98,0.88,0.02
Sys_IMF_ref_500,0.98,0.9,0.02
Sys_IMF_ref_500,0.98,0.92,0.012000000000000002
Sys_IMF_ref_500,0.98,0.94,0.012000000000000002
Sys_IMF_ref_500,0.98,0.96,0.01
Sys_IMF_ref_500,0.98,0.98,0.008
Sys_IMF_ref_500,0.98,1.0,0.0
Sys_IMF_ref_500,1.0,0.0,0.0
Sys_IMF_ref_500,1.0,0.02,0.0
Sys_IMF_ref_500,1.0,0.04,0.0
Sys_IMF_ref_500,1.0,0.06,0.0
Sys_IMF_ref_500,1.0,0.08,0.0
Sys_IMF_ref_500,1.0,0.1,0.0
Sys_IMF_ref_500,1.0,0.12,0.0
Sys_IMF_ref_500,1.0,0.14,0.0
Sys_IMF_ref_500,1.0,0.16,0.0
Sys_IMF_ref_500,1.0,0.18,0.0
Sys_IMF_ref_500,1.0,0.2,0.0
Sys_IMF_ref_500,1.0,0.22,0.0
Sys_IMF_ref_500,1.0,0.24,0.0
Sys_IMF_ref_500,1.0,0.26,0.0
Sys_IMF_ref_500,1.0,0.28,0.0
Sys_IMF_ref_500,1.0,0.3,0.0
Sys_IMF_ref_500,1.0,0.32,0.0
Sys_IMF_ref_500,1.0,0.34,0.0
Sys_IMF_ref_500,1.0,0.36,0.0
Sys_IMF_ref_500,1.0,0.38,0.0
Sys_IMF_ref_500,1.0,0.4,0.0
Sys_IMF_ref_500,1.0,0.42,0.0
Sys_IMF_ref_500,1.0,0.44,0.0
Sys_IMF_ref_500,1.0,0.46,0.0
Sys_IMF_ref_500,1.0,0.48,0.0
Sys_IMF_ref_500,1.0,0.5,0.0
Sys_IMF_ref_500,1.0,0.52,0.0
Sys_IMF_ref_500,1.0,0.54,0.0
Sys_IMF_ref_500,1.0,0.56,0.0
Sys_IMF_ref_500,1.0,0.58,0.0
Sys_IMF_ref_500,1.0,0.6,0.0
Sys_IMF_ref_500,1.0,0.62,0.0
Sys_IMF_ref_500,1.0,0.64,0.0
Sys_IMF_ref_500,1.0,0.66,0.0
Sys_IMF_ref_500,1.0,0.68,0.0
Sys_IMF_ref_500,1.0,0.7,0.0
Sys_IMF_ref_500,1.0,0.72,0.0
Sys_IMF_ref_500,1.0,0.74,0.0
Sys_IMF_ref_500,1.0,0.76,0.0
Sys_IMF_ref_500,1.0,0.78,0.0
Sys_IMF_ref_500,1.0,0.8,0.0
Sys_IMF_ref_500,1.0,0.82,0.0
Sys_IMF_ref_500,1.0,0.84,0.0
Sys_IMF_ref_500,1.0,0.86,0.0
Sys_IMF_ref_500,1.0,0.88,0.0
Sys_IMF_ref_500,1.0,0.9,0.0
Sys_IMF_ref_500,1.0,0.92,0.0
Sys_IMF_ref_500,1.0,0.94,0.0
Sys_IMF_ref_500,1.0,0.96,0.0
Sys_IMF_ref_500,1.0,0.98,0.0
Sys_IMF_ref_500,1.0,1.0,0.0
Human_IMF_500,0.0,0.0,1.0
Human_IMF_500,0.0,0.02,1.0
Human_IMF_500,0.0,0.04,1.0
Human_IMF_500,0.0,0.06,1.0
Human_IMF_500,0.0,0.08,0.9939999999999999
Human_IMF_500,0.0,0.1,0.9939999999999999
Human_IMF_500,0.0,0.12,0.9939999999999999
Human_IMF_500,0.0,0.14,0.9919999999999999
Human_IMF_500,0.0,0.16,0.9919999999999999
Human_IMF_500,0.0,0.18,0.9919999999999999
Human_IMF_500,0.0,0.2,0.9919999999999999
Human_IMF_500,0.0,0.22,0.9309999999999996
Human_IMF_500,0.0,0.24,0.9309999999999996
Human_IMF_500,0.0,0.26,0.9309999999999996
Human_IMF_500,0.0,0.28,0.8964999999999995
Human_IMF_500,0.0,0.3,0.8964999999999995
Human_IMF_500,0.0,0.32,0.8964999999999995
Human_IMF_500,0.0,0.34,0.8504999999999994
Human_IMF_500,0.0,0.36,0.8504999999999994
Human_IMF_500,0.0,0.38,0.8504999999999994
Human_IMF_500,0.0,0.4,0.8444999999999994
Human_IMF_500,0.0,0.42,0.7279999999999996
Human_IMF_500,0.0,0.44,0.7279999999999996
Human_IMF_500,0.0,0.46,0.7279999999999996
Human_IMF_500,0.0,0.48,0.654
Human_IMF_500,0.0,0.5,0.654
Human_IMF_500,0.0,0.52,0.654
Human_IMF_500,0.0,0.54,0.55
Human_IMF_500,0.0,0.56,0.55
Human_IMF_500,0.0,0.58,0.55
Human_IMF_500,0.0,0.6,0.55
Human_IMF_500,0.0,0.62,0.44999999999999996
Human_IMF_500,0.0,0.64,0.44999999999999996
Human_IMF_500,0.0,0.66,0.44999999999999996
Human_IMF_500,0.0,0.68,0.33399999999999985
Human_IMF_500,0.0,0.7,0.33399999999999985
Human_IMF_500,0.0,0.72,0.33399999999999985
Human_IMF_500,0.0,0.74,0.22799999999999992
Human_IMF_500,0.0,0.76,0.22799999999999992
Human_IMF_500,0.0,0.78,0.22799999999999992
Human_IMF_500,0.0,0.8,0.2199999999999999
Human_IMF_500,0.0,0.82,0.10000000000000002
Human_IMF_500,0.0,0.84,0.10000000000000002
Human_IMF_500,0.0,0.86,0.10000000000000002
Human_IMF_500,0.0,0.88,0.05200000000000001
Human_IMF_500,0.0,0.9,0.05200000000000001
Human_IMF_500,0.0,0.92,0.05200000000000001
Human_IMF_500,0.0,0.94,0.034
Human_IMF_500,0.0,0.96,0.034
Human_IMF_500,0.0,0.98,0.034
Human_IMF_500,0.0,1.0,0.034
Human_IMF_500,0.02,0.0,0.9654999999999998
Human_IMF_500,0.02,0.02,0.9654999999999998
Human_IMF_500,0.02,0.04,0.9654999999999998
Human_IMF_500,0.02,0.06,0.9654999999999998
Human_IMF_500,0.02,0.08,0.9634999999999998
Human_IMF_500,0.02,0.1,0.9634999999999998
Human_IMF_500,0.02,0.12,0.9634999999999998
Human_IMF_500,0.02,0.14,0.9614999999999998
Human_IMF_500,0.02,0.16,0.9614999999999998
Human_IMF_500,0.02,0.18,0.9614999999999998
Human_IMF_500,0.02,0.2,0.9614999999999998
Human_IMF_500,0.02,0.22,0.9089999999999998
Human_IMF_500,0.02,0.24,0.9089999999999998
Human_IMF_500,0.02,0.26,0.9089999999999998
Human_IMF_500,0.02,0.28,0.8744999999999996
Human_IMF_500,0.02,0.3,0.8744999999999996
Human_IMF_500,0.02,0.32,0.8744999999999996
Human_IMF_500,0.02,0.34,0.8324999999999995
Human_IMF_500,0.02,0.36,0.8324999999999995
Human_IMF_500,0.02,0.38,0.8324999999999995
Human_IMF_500,0.02,0.4,0.8264999999999995
Human_IMF_500,0.02,0.42,0.7139999999999997
Human_IMF_500,0.02,0.44,0.7139999999999997
Human_IMF_500,0.02,0.46,0.7139999999999997
Human_IMF_500,0.02,0.48,0.644
Human_IMF_500,0.02,0.5,0.644
Human_IMF_500,0.02,0.52,0.644
Human_IMF_500,0.02,0.54,0.542
Human_IMF_500,0.02,0.56,0.542
Human_IMF_500,0.02,0.58,0.542
Human_IMF_500,0.02,0.6,0.542
Human_IMF_500,0.02,0.62,0.4439999999999999
Human_IMF_500,0.02,0.64,0.4439999999999999
Human_IMF_500,0.02,0.66,0.4439999999999999
Human_IMF_500,0.02,0.68,0.32999999999999985
Human_IMF_500,0.02,0.7,0.32999999999999985
Human_IMF_500,0.02,0.72,0.32999999999999985
Human_IMF_500,0.02,0.74,0.22399999999999995
Human_IMF_500,0.02,0.76,0.22399999999999995
Human_IMF_500,0.02,0.78,0.22399999999999995
Human_IMF_500,0.02,0.8,0.21599999999999991
Human_IMF_500,0.02,0.82,0.098
Human_IMF_500,0.02,0.84,0.098
Human_IMF_500,0.02,0.86,0.098
Human_IMF_500,0.02,0.88,0.05000000000000002
Human_IMF_500,0.02,0.9,0.05000000000000002
Human_IMF_500,0.02,0.92,0.05000000000000002
Human_IMF_500,0.02,0.94,0.034
Human_IMF_500,0.02,0.96,0.034
Human_IMF_500,0.02,0.98,0.034
Human_IMF_500,0.02,1.0,0.034
Human_IMF_500,0.04,0.0,0.9654999999999998
Human_IMF_500,0.04,0.02,0.9654999999999998
Human_IMF_500,0.04,0.04,0.9654999999999998
Human_IMF_500,0.04,0.06,0.9654999999999998
Human_IMF_500,0.04,0.08,0.9634999999999998
Human_IMF_500,0.04,0.1,0.9634999999999998
Human_IMF_500,0.04,0.12,0.9634999999999998
Human_IMF_500,0.04,0.14,0.9614999999999998
Human_IMF_500,0.04,0.16,0.9614999999999998
Human_IMF_500,0.04,0.18,0.9614999999999998
Human_IMF_500,0.04,0.2,0.9614999999999998
Human_IMF_500,0.04,0.22,0.9089999999999998
Human_IMF_500,0.04,0.24,0.9089999999999998
Human_IMF_500,0.04,0.26,0.9089999999999998
Human_IMF_500,0.04,0.28,0.8744999999999996
Human_IMF_500,0.04,0.3,0.8744999999999996
Human_IMF_500,0.04,0.32,0.8744999999999996
Human_IMF_500,0.04,0.34,0.8324999999999995
Human_IMF_500,0.04,0.36,0.8324999999999995
Human_IMF_500,0.04,0.38,0.8324999999999995
Human_IMF_500,0.04,0.4,0.8264999999999995
Human_IMF_500,0.04,0.42,0.7139999999999997
Human_IMF_500,0.04,0.44,0.7139999999999997
Human_IMF_500,0.04,0.46,0.7139999999999997
Human_IMF_500,0.04,0.48,0.644
Human_IMF_500,0.04,0.5,0.644
Human_IMF_500,0.04,0.52,0.644
Human_IMF_500,0.04,0.54,0.542
Human_IMF_500,0.04,0.56,0.542
Human_IMF_500,0.04,0.58,0.542
Human_IMF_500,0.04,0.6,0.542
Human_IMF_500,0.04,0.62,0.4439999999999999
Human_IMF_500,0.04,0.64,0.4439999999999999
Human_IMF_500,0.04,0.66,0.4439999999999999
Human_IMF_500,0.04,0.68,0.32999999999999985
Human_IMF_500,0.04,0.7,0.32999999999999985
Human_IMF_500,0.04,0.72,0.32999999999999985
Human_IMF_500,0.04,0.74,0.22399999999999995
Human_IMF_500,0.04,0.76,0.22399999999999995
Human_IMF_500,0.04,0.78,0.22399999999999995
Human_IMF_500,0.04,0.8,0.21599999999999991
Human_IMF_500,0.04,0.82,0.098
Human_IMF_500,0.04,0.84,0.098
Human_IMF_500,0.04,0.86,0.098
Human_IMF_500,0.04,0.88,0.05000000000000002
Human_IMF_500,0.04,0.9,0.05000000000000002
Human_IMF_500,0.04,0.92,0.05000000000000002
Human_IMF_500,0.04,0.94,0.034
Human_IMF_500,0.04,0.96,0.034
Human_IMF_500,0.04,0.98,0.034
Human_IMF_500,0.04,1.0,0.034
Human_IMF_500,0.06,0.0,0.9634999999999998
Human_IMF_500,0.06,0.02,0.9634999999999998
Human_IMF_500,0.06,0.04,0.9634999999999998
Human_IMF_500,0.06,0.06,0.9634999999999998
Human_IMF_500,0.06,0.08,0.9614999999999998
Human_IMF_500,0.06,0.1,0.9614999999999998
Human_IMF_500,0.06,0.12,0.9614999999999998
Human_IMF_500,0.06,0.14,0.9594999999999998
Human_IMF_500,0.06,0.16,0.9594999999999998
Human_IMF_500,0.06,0.18,0.9594999999999998
Human_IMF_500,0.06,0.2,0.9594999999999998
Human_IMF_500,0.06,0.22,0.9089999999999998
Human_IMF_500,0.06,0.24,0.9089999999999998
Human_IMF_500,0.06,0.26,0.9089999999999998
Human_IMF_500,0.06,0.28,0.8744999999999996
Human_IMF_500,0.06,0.3,0.8744999999999996
Human_IMF_500,0.06,0.32,0.8744999999999996
Human_IMF_500,0.06,0.34,0.8324999999999995
Human_IMF_500,0.06,0.36,0.8324999999999995
Human_IMF_500,0.06,0.38,0.8324999999999995
Human_IMF_500,0.06,0.4,0.8264999999999995
Human_IMF_500,0.06,0.42,0.7139999999999997
Human_IMF_500,0.06,0.44,0.7139999999999997
Human_IMF_500,0.06,0.46,0.7139999999999997
Human_IMF_500,0.06,0.48,0.644
Human_IMF_500,0.06,0.5,0.644
Human_IMF_500,0.06,0.52,0.644
Human_IMF_500,0.06,0.54,0.542
Human_IMF_500,0.06,0.56,0.542
Human_IMF_500,0.06,0.58,0.542
Human_IMF_500,0.06,0.6,0.542
Human_IMF_500,0.06,0.62,0.4439999999999999
Human_IMF_500,0.06,0.64,0.4439999999999999
Human_IMF_500,0.06,0.66,0.4439999999999999
Human_IMF_500,0.06,0.68,0.32999999999999985
Human_IMF_500,0.06,0.7,0.32999999999999985
Human_IMF_500,0.06,0.72,0.32999999999999985
Human_IMF_500,0.06,0.74,0.22399999999999995
Human_IMF_500,0.06,0.76,0.22399999999999995
Human_IMF_500,0.06,0.78,0.22399999999999995
Human_IMF_500,0.06,0.8,0.21599999999999991
Human_IMF_500,0.06,0.82,0.098
Human_IMF_500,0.06,0.84,0.098
Human_IMF_500,0.06,0.86,0.098
Human_IMF_500,0.06,0.88,0.05000000000000002
Human_IMF_500,0.06,0.9,0.05000000000000002
Human_IMF_500,0.06,0.92,0.05000000000000002
Human_IMF_500,0.06,0.94,0.034
Human_IMF_500,0.06,0.96,0.034
Human_IMF_500,0.06,0.98,0.034
Human_IMF_500,0.06,1.0,0.034
Human_IMF_500,0.08,0.0,0.9614999999999998
Human_IMF_500,0.08,0.02,0.9614999999999998
Human_IMF_500,0.08,0.04,0.9614999999999998
Human_IMF_500,0.08,0.06,0.9614999999999998
Human_IMF_500,0.08,0.08,0.9594999999999998
Human_IMF_500,0.08,0.1,0.9594999999999998
Human_IMF_500,0.08,0.12,0.9594999999999998
Human_IMF_500,0.08,0.14,0.9574999999999997
Human_IMF_500,0.08,0.16,0.9574999999999997
Human_IMF_500,0.08,0.18,0.9574999999999997
Human_IMF_500,0.08,0.2,0.9574999999999997
Human_IMF_500,0.08,0.22,0.9069999999999997
Human_IMF_500,0.08,0.24,0.9069999999999997
Human_IMF_500,0.08,0.26,0.9069999999999997
Human_IMF_500,0.08,0.28,0.8724999999999996
Human_IMF_500,0.08,0.3,0.8724999999999996
Human_IMF_500,0.08,0.32,0.8724999999999996
Human_IMF_500,0.08,0.34,0.8304999999999996
Human_IMF_500,0.08,0.36,0.8304999999999996
Human_IMF_500,0.08,0.38,0.8304999999999996
Human_IMF_500,0.08,0.4,0.8244999999999993
Human_IMF_500,0.08,0.42,0.7139999999999997
Human_IMF_500,0.08,0.44,0.7139999999999997
Human_IMF_500,0.08,0.46,0.7139999999999997
Human_IMF_500,0.08,0.48,0.644
Human_IMF_500,0.08,0.5,0.644
Human_IMF_500,0.08,0.52,0.644
Human_IMF_500,0.08,0.54,0.542
Human_IMF_500,0.08,0.56,0.542
Human_IMF_500,0.08,0.58,0.542
Human_IMF_500,0.08,0.6,0.542
Human_IMF_500,0.08,0.62,0.4439999999999999
Human_IMF_500,0.08,0.64,0.4439999999999999
Human_IMF_500,0.08,0.66,0.4439999999999999
Human_IMF_500,0.08,0.68,0.32999999999999985
Human_IMF_500,0.08,0.7,0.32999999999999985
Human_IMF_500,0.08,0.72,0.32999999999999985
Human_IMF_500,0.08,0.74,0.22399999999999995
Human_IMF_500,0.08,0.76,0.22399999999999995
Human_IMF_500,0.08,0.78,0.22399999999999995
Human_IMF_500,0.08,0.8,0.21599999999999991
Human_IMF_500,0.08,0.82,0.098
Human_IMF_500,0.08,0.84,0.098
Human_IMF_500,0.08,0.86,0.098
Human_IMF_500,0.08,0.88,0.05000000000000002
Human_IMF_500,0.08,0.9,0.05000000000000002
Human_IMF_500,0.08,0.92,0.05000000000000002
Human_IMF_500,0.08,0.94,0.034
Human_IMF_500,0.08,0.96,0.034
Human_IMF_500,0.08,0.98,0.034
Human_IMF_500,0.08,1.0,0.034
Human_IMF_500,0.1,0.0,0.9594999999999998
Human_IMF_500,0.1,0.02,0.9594999999999998
Human_IMF_500,0.1,0.04,0.9594999999999998
Human_IMF_500,0.1,0.06,0.9594999999999998
Human_IMF_500,0.1,0.08,0.9574999999999997
Human_IMF_500,0.1,0.1,0.9574999999999997
Human_IMF_500,0.1,0.12,0.9574999999999997
Human_IMF_500,0.1,0.14,0.9554999999999997
Human_IMF_500,0.1,0.16,0.9554999999999997
Human_IMF_500,0.1,0.18,0.9554999999999997
Human_IMF_500,0.1,0.2,0.9554999999999997
Human_IMF_500,0.1,0.22,0.9069999999999997
Human_IMF_500,0.1,0.24,0.9069999999999997
Human_IMF_500,0.1,0.26,0.9069999999999997
Human_IMF_500,0.1,0.28,0.8724999999999996
Human_IMF_500,0.1,0.3,0.8724999999999996
Human_IMF_500,0.1,0.32,0.8724999999999996
Human_IMF_500,0.1,0.34,0.8304999999999996
Human_IMF_500,0.1,0.36,0.8304999999999996
Human_IMF_500,0.1,0.38,0.8304999999999996
Human_IMF_500,0.1,0.4,0.8244999999999993
Human_IMF_500,0.1,0.42,0.7139999999999997
Human_IMF_500,0.1,0.44,0.7139999999999997
Human_IMF_500,0.1,0.46,0.7139999999999997
Human_IMF_500,0.1,0.48,0.644
Human_IMF_500,0.1,0.5,0.644
Human_IMF_500,0.1,0.52,0.644
Human_IMF_500,0.1,0.54,0.542
Human_IMF_500,0.1,0.56,0.542
Human_IMF_500,0.1,0.58,0.542
Human_IMF_500,0.1,0.6,0.542
Human_IMF_500,0.1,0.62,0.4439999999999999
Human_IMF_500,0.1,0.64,0.4439999999999999
Human_IMF_500,0.1,0.66,0.4439999999999999
Human_IMF_500,0.1,0.68,0.32999999999999985
Human_IMF_500,0.1,0.7,0.32999999999999985
Human_IMF_500,0.1,0.72,0.32999999999999985
Human_IMF_500,0.1,0.74,0.22399999999999995
Human_IMF_500,0.1,0.76,0.22399999999999995
Human_IMF_500,0.1,0.78,0.22399999999999995
Human_IMF_500,0.1,0.8,0.21599999999999991
Human_IMF_500,0.1,0.82,0.098
Human_IMF_500,0.1,0.84,0.098
Human_IMF_500,0.1,0.86,0.098
Human_IMF_500,0.1,0.88,0.05000000000000002
Human_IMF_500,0.1,0.9,0.05000000000000002
Human_IMF_500,0.1,0.92,0.05000000000000002
Human_IMF_500,0.1,0.94,0.034
Human_IMF_500,0.1,0.96,0.034
Human_IMF_500,0.1,0.98,0.034
Human_IMF_500,0.1,1.0,0.034
Human_IMF_500,0.12,0.0,0.9534999999999997
Human_IMF_500,0.12,0.02,0.9534999999999997
Human_IMF_500,0.12,0.04,0.9534999999999997
Human_IMF_500,0.12,0.06,0.9534999999999997
Human_IMF_500,0.12,0.08,0.9514999999999997
Human_IMF_500,0.12,0.1,0.9514999999999997
Human_IMF_500,0.12,0.12,0.9514999999999997
Human_IMF_500,0.12,0.14,0.9494999999999996
Human_IMF_500,0.12,0.16,0.9494999999999996
Human_IMF_500,0.12,0.18,0.9494999999999996
Human_IMF_500,0.12,0.2,0.9494999999999996
Human_IMF_500,0.12,0.22,0.9029999999999997
Human_IMF_500,0.12,0.24,0.9029999999999997
Human_IMF_500,0.12,0.26,0.9029999999999997
Human_IMF_500,0.12,0.28,0.8684999999999996
Human_IMF_500,0.12,0.3,0.8684999999999996
Human_IMF_500,0.12,0.32,0.8684999999999996
Human_IMF_500,0.12,0.34,0.8264999999999993
Human_IMF_500,0.12,0.36,0.8264999999999993
Human_IMF_500,0.12,0.38,0.8264999999999993
Human_IMF_500,0.12,0.4,0.8224999999999993
Human_IMF_500,0.12,0.42,0.7139999999999997
Human_IMF_500,0.12,0.44,0.7139999999999997
Human_IMF_500,0.12,0.46,0.7139999999999997
Human_IMF_500,0.12,0.48,0.644
Human_IMF_500,0.12,0.5,0.644
Human_IMF_500,0.12,0.52,0.644
Human_IMF_500,0.12,0.54,0.542
Human_IMF_500,0.12,0.56,0.542
Human_IMF_500,0.12,0.58,0.542
Human_IMF_500,0.12,0.6,0.542
Human_IMF_500,0.12,0.62,0.4439999999999999
Human_IMF_500,0.12,0.64,0.4439999999999999
Human_IMF_500,0.12,0.66,0.4439999999999999
Human_IMF_500,0.12,0.68,0.32999999999999985
Human_IMF_500,0.12,0.7,0.32999999999999985
Human_IMF_500,0.12,0.72,0.32999999999999985
Human_IMF_500,0.12,0.74,0.22399999999999995
Human_IMF_500,0.12,0.76,0.22399999999999995
Human_IMF_500,0.12,0.78,0.22399999999999995
Human_IMF_500,0.12,0.8,0.21599999999999991
Human_IMF_500,0.12,0.82,0.098
Human_IMF_500,0.12,0.84,0.098
Human_IMF_500,0.12,0.86,0.098
