class_id,batch_idx,num_images,vendi_score
406,4,50,20.11382484436035
406,5,50,18.124345779418945
406,6,50,20.714879989624023
406,7,50,17.122201919555664
406,8,50,19.190357208251953
406,9,50,17.96905517578125
406,10,50,16.755414962768555
406,11,50,17.902658462524414
406,12,50,17.90371322631836
406,13,50,18.926498413085938
406,14,50,18.323354721069336
406,15,50,20.439851760864258
406,16,50,17.149600982666016
406,17,50,18.319414138793945
406,18,50,19.07539176940918
406,19,50,16.90771484375
406,20,50,19.24036407470703
406,21,50,14.9872465133667
406,22,50,20.058752059936523
406,23,50,18.673843383789062
406,24,50,21.440719604492188
406,25,50,19.00819969177246
413,0,50,11.701859474182129
413,1,50,10.94668197631836
413,2,50,10.629986763000488
413,3,50,10.61730670928955
413,4,50,9.21999740600586
413,5,50,9.134313583374023
413,6,50,10.36390209197998
413,7,50,9.359662055969238
413,8,50,10.372512817382812
413,9,50,10.52231216430664
413,10,50,10.74606990814209
413,11,50,10.415271759033203
