group,alignment_threshold,authenticity_threshold,probability
Sys_VAR_ref_200,0.2,0.96,0.04
Sys_VAR_ref_200,0.2,0.98,0.03
Sys_VAR_ref_200,0.2,1.0,0.0
Sys_VAR_ref_200,0.22,0.0,0.94
Sys_VAR_ref_200,0.22,0.02,0.94
Sys_VAR_ref_200,0.22,0.04,0.94
Sys_VAR_ref_200,0.22,0.06,0.94
Sys_VAR_ref_200,0.22,0.08,0.94
Sys_VAR_ref_200,0.22,0.1,0.94
Sys_VAR_ref_200,0.22,0.12,0.94
Sys_VAR_ref_200,0.22,0.14,0.94
Sys_VAR_ref_200,0.22,0.16,0.94
Sys_VAR_ref_200,0.22,0.18,0.94
Sys_VAR_ref_200,0.22,0.2,0.94
Sys_VAR_ref_200,0.22,0.22,0.94
Sys_VAR_ref_200,0.22,0.24,0.94
Sys_VAR_ref_200,0.22,0.26,0.93
Sys_VAR_ref_200,0.22,0.28,0.92
Sys_VAR_ref_200,0.22,0.3,0.92
Sys_VAR_ref_200,0.22,0.32,0.835
Sys_VAR_ref_200,0.22,0.34,0.82
Sys_VAR_ref_200,0.22,0.36,0.815
Sys_VAR_ref_200,0.22,0.38,0.785
Sys_VAR_ref_200,0.22,0.4,0.775
Sys_VAR_ref_200,0.22,0.42,0.73
Sys_VAR_ref_200,0.22,0.44,0.71
Sys_VAR_ref_200,0.22,0.46,0.7
Sys_VAR_ref_200,0.22,0.48,0.665
Sys_VAR_ref_200,0.22,0.5,0.655
Sys_VAR_ref_200,0.22,0.52,0.635
Sys_VAR_ref_200,0.22,0.54,0.59
Sys_VAR_ref_200,0.22,0.56,0.565
Sys_VAR_ref_200,0.22,0.58,0.525
Sys_VAR_ref_200,0.22,0.6,0.475
Sys_VAR_ref_200,0.22,0.62,0.445
Sys_VAR_ref_200,0.22,0.64,0.395
Sys_VAR_ref_200,0.22,0.66,0.385
Sys_VAR_ref_200,0.22,0.68,0.35
Sys_VAR_ref_200,0.22,0.7,0.325
Sys_VAR_ref_200,0.22,0.72,0.285
Sys_VAR_ref_200,0.22,0.74,0.25
Sys_VAR_ref_200,0.22,0.76,0.195
Sys_VAR_ref_200,0.22,0.78,0.155
Sys_VAR_ref_200,0.22,0.8,0.135
Sys_VAR_ref_200,0.22,0.82,0.105
Sys_VAR_ref_200,0.22,0.84,0.075
Sys_VAR_ref_200,0.22,0.86,0.06
Sys_VAR_ref_200,0.22,0.88,0.06
Sys_VAR_ref_200,0.22,0.9,0.05
Sys_VAR_ref_200,0.22,0.92,0.045
Sys_VAR_ref_200,0.22,0.94,0.04
Sys_VAR_ref_200,0.22,0.96,0.04
Sys_VAR_ref_200,0.22,0.98,0.03
Sys_VAR_ref_200,0.22,1.0,0.0
Sys_VAR_ref_200,0.24,0.0,0.935
Sys_VAR_ref_200,0.24,0.02,0.935
Sys_VAR_ref_200,0.24,0.04,0.935
Sys_VAR_ref_200,0.24,0.06,0.935
Sys_VAR_ref_200,0.24,0.08,0.935
Sys_VAR_ref_200,0.24,0.1,0.935
Sys_VAR_ref_200,0.24,0.12,0.935
Sys_VAR_ref_200,0.24,0.14,0.935
Sys_VAR_ref_200,0.24,0.16,0.935
Sys_VAR_ref_200,0.24,0.18,0.935
Sys_VAR_ref_200,0.24,0.2,0.935
Sys_VAR_ref_200,0.24,0.22,0.935
Sys_VAR_ref_200,0.24,0.24,0.935
Sys_VAR_ref_200,0.24,0.26,0.925
Sys_VAR_ref_200,0.24,0.28,0.915
Sys_VAR_ref_200,0.24,0.3,0.915
Sys_VAR_ref_200,0.24,0.32,0.83
Sys_VAR_ref_200,0.24,0.34,0.815
Sys_VAR_ref_200,0.24,0.36,0.81
Sys_VAR_ref_200,0.24,0.38,0.78
Sys_VAR_ref_200,0.24,0.4,0.77
Sys_VAR_ref_200,0.24,0.42,0.725
Sys_VAR_ref_200,0.24,0.44,0.705
Sys_VAR_ref_200,0.24,0.46,0.695
Sys_VAR_ref_200,0.24,0.48,0.66
Sys_VAR_ref_200,0.24,0.5,0.65
Sys_VAR_ref_200,0.24,0.52,0.63
Sys_VAR_ref_200,0.24,0.54,0.585
Sys_VAR_ref_200,0.24,0.56,0.56
Sys_VAR_ref_200,0.24,0.58,0.52
Sys_VAR_ref_200,0.24,0.6,0.47
Sys_VAR_ref_200,0.24,0.62,0.44
Sys_VAR_ref_200,0.24,0.64,0.39
Sys_VAR_ref_200,0.24,0.66,0.385
Sys_VAR_ref_200,0.24,0.68,0.35
Sys_VAR_ref_200,0.24,0.7,0.325
Sys_VAR_ref_200,0.24,0.72,0.285
Sys_VAR_ref_200,0.24,0.74,0.25
Sys_VAR_ref_200,0.24,0.76,0.195
Sys_VAR_ref_200,0.24,0.78,0.155
Sys_VAR_ref_200,0.24,0.8,0.135
Sys_VAR_ref_200,0.24,0.82,0.105
Sys_VAR_ref_200,0.24,0.84,0.075
Sys_VAR_ref_200,0.24,0.86,0.06
Sys_VAR_ref_200,0.24,0.88,0.06
Sys_VAR_ref_200,0.24,0.9,0.05
Sys_VAR_ref_200,0.24,0.92,0.045
Sys_VAR_ref_200,0.24,0.94,0.04
Sys_VAR_ref_200,0.24,0.96,0.04
Sys_VAR_ref_200,0.24,0.98,0.03
Sys_VAR_ref_200,0.24,1.0,0.0
Sys_VAR_ref_200,0.26,0.0,0.93
Sys_VAR_ref_200,0.26,0.02,0.93
Sys_VAR_ref_200,0.26,0.04,0.93
Sys_VAR_ref_200,0.26,0.06,0.93
Sys_VAR_ref_200,0.26,0.08,0.93
Sys_VAR_ref_200,0.26,0.1,0.93
Sys_VAR_ref_200,0.26,0.12,0.93
Sys_VAR_ref_200,0.26,0.14,0.93
Sys_VAR_ref_200,0.26,0.16,0.93
Sys_VAR_ref_200,0.26,0.18,0.93
Sys_VAR_ref_200,0.26,0.2,0.93
Sys_VAR_ref_200,0.26,0.22,0.93
Sys_VAR_ref_200,0.26,0.24,0.93
Sys_VAR_ref_200,0.26,0.26,0.92
Sys_VAR_ref_200,0.26,0.28,0.91
Sys_VAR_ref_200,0.26,0.3,0.91
Sys_VAR_ref_200,0.26,0.32,0.825
Sys_VAR_ref_200,0.26,0.34,0.81
Sys_VAR_ref_200,0.26,0.36,0.805
Sys_VAR_ref_200,0.26,0.38,0.775
Sys_VAR_ref_200,0.26,0.4,0.77
Sys_VAR_ref_200,0.26,0.42,0.725
Sys_VAR_ref_200,0.26,0.44,0.705
Sys_VAR_ref_200,0.26,0.46,0.695
Sys_VAR_ref_200,0.26,0.48,0.66
Sys_VAR_ref_200,0.26,0.5,0.65
Sys_VAR_ref_200,0.26,0.52,0.63
Sys_VAR_ref_200,0.26,0.54,0.585
Sys_VAR_ref_200,0.26,0.56,0.56
Sys_VAR_ref_200,0.26,0.58,0.52
Sys_VAR_ref_200,0.26,0.6,0.47
Sys_VAR_ref_200,0.26,0.62,0.44
Sys_VAR_ref_200,0.26,0.64,0.39
Sys_VAR_ref_200,0.26,0.66,0.385
Sys_VAR_ref_200,0.26,0.68,0.35
Sys_VAR_ref_200,0.26,0.7,0.325
Sys_VAR_ref_200,0.26,0.72,0.285
Sys_VAR_ref_200,0.26,0.74,0.25
Sys_VAR_ref_200,0.26,0.76,0.195
Sys_VAR_ref_200,0.26,0.78,0.155
Sys_VAR_ref_200,0.26,0.8,0.135
Sys_VAR_ref_200,0.26,0.82,0.105
Sys_VAR_ref_200,0.26,0.84,0.075
Sys_VAR_ref_200,0.26,0.86,0.06
Sys_VAR_ref_200,0.26,0.88,0.06
Sys_VAR_ref_200,0.26,0.9,0.05
Sys_VAR_ref_200,0.26,0.92,0.045
Sys_VAR_ref_200,0.26,0.94,0.04
Sys_VAR_ref_200,0.26,0.96,0.04
Sys_VAR_ref_200,0.26,0.98,0.03
Sys_VAR_ref_200,0.26,1.0,0.0
Sys_VAR_ref_200,0.28,0.0,0.93
Sys_VAR_ref_200,0.28,0.02,0.93
Sys_VAR_ref_200,0.28,0.04,0.93
Sys_VAR_ref_200,0.28,0.06,0.93
Sys_VAR_ref_200,0.28,0.08,0.93
Sys_VAR_ref_200,0.28,0.1,0.93
Sys_VAR_ref_200,0.28,0.12,0.93
Sys_VAR_ref_200,0.28,0.14,0.93
Sys_VAR_ref_200,0.28,0.16,0.93
Sys_VAR_ref_200,0.28,0.18,0.93
Sys_VAR_ref_200,0.28,0.2,0.93
Sys_VAR_ref_200,0.28,0.22,0.93
Sys_VAR_ref_200,0.28,0.24,0.93
Sys_VAR_ref_200,0.28,0.26,0.92
Sys_VAR_ref_200,0.28,0.28,0.91
Sys_VAR_ref_200,0.28,0.3,0.91
Sys_VAR_ref_200,0.28,0.32,0.825
Sys_VAR_ref_200,0.28,0.34,0.81
Sys_VAR_ref_200,0.28,0.36,0.805
Sys_VAR_ref_200,0.28,0.38,0.775
Sys_VAR_ref_200,0.28,0.4,0.77
Sys_VAR_ref_200,0.28,0.42,0.725
Sys_VAR_ref_200,0.28,0.44,0.705
Sys_VAR_ref_200,0.28,0.46,0.695
Sys_VAR_ref_200,0.28,0.48,0.66
Sys_VAR_ref_200,0.28,0.5,0.65
Sys_VAR_ref_200,0.28,0.52,0.63
Sys_VAR_ref_200,0.28,0.54,0.585
Sys_VAR_ref_200,0.28,0.56,0.56
Sys_VAR_ref_200,0.28,0.58,0.52
Sys_VAR_ref_200,0.28,0.6,0.47
Sys_VAR_ref_200,0.28,0.62,0.44
Sys_VAR_ref_200,0.28,0.64,0.39
Sys_VAR_ref_200,0.28,0.66,0.385
Sys_VAR_ref_200,0.28,0.68,0.35
Sys_VAR_ref_200,0.28,0.7,0.325
Sys_VAR_ref_200,0.28,0.72,0.285
Sys_VAR_ref_200,0.28,0.74,0.25
Sys_VAR_ref_200,0.28,0.76,0.195
Sys_VAR_ref_200,0.28,0.78,0.155
Sys_VAR_ref_200,0.28,0.8,0.135
Sys_VAR_ref_200,0.28,0.82,0.105
Sys_VAR_ref_200,0.28,0.84,0.075
Sys_VAR_ref_200,0.28,0.86,0.06
Sys_VAR_ref_200,0.28,0.88,0.06
Sys_VAR_ref_200,0.28,0.9,0.05
Sys_VAR_ref_200,0.28,0.92,0.045
Sys_VAR_ref_200,0.28,0.94,0.04
Sys_VAR_ref_200,0.28,0.96,0.04
Sys_VAR_ref_200,0.28,0.98,0.03
Sys_VAR_ref_200,0.28,1.0,0.0
Sys_VAR_ref_200,0.3,0.0,0.91
Sys_VAR_ref_200,0.3,0.02,0.91
Sys_VAR_ref_200,0.3,0.04,0.91
Sys_VAR_ref_200,0.3,0.06,0.91
Sys_VAR_ref_200,0.3,0.08,0.91
Sys_VAR_ref_200,0.3,0.1,0.91
Sys_VAR_ref_200,0.3,0.12,0.91
Sys_VAR_ref_200,0.3,0.14,0.91
Sys_VAR_ref_200,0.3,0.16,0.91
Sys_VAR_ref_200,0.3,0.18,0.91
Sys_VAR_ref_200,0.3,0.2,0.91
Sys_VAR_ref_200,0.3,0.22,0.91
Sys_VAR_ref_200,0.3,0.24,0.91
Sys_VAR_ref_200,0.3,0.26,0.9
Sys_VAR_ref_200,0.3,0.28,0.89
Sys_VAR_ref_200,0.3,0.3,0.89
Sys_VAR_ref_200,0.3,0.32,0.81
Sys_VAR_ref_200,0.3,0.34,0.8
Sys_VAR_ref_200,0.3,0.36,0.795
Sys_VAR_ref_200,0.3,0.38,0.765
Sys_VAR_ref_200,0.3,0.4,0.76
Sys_VAR_ref_200,0.3,0.42,0.72
Sys_VAR_ref_200,0.3,0.44,0.7
Sys_VAR_ref_200,0.3,0.46,0.69
Sys_VAR_ref_200,0.3,0.48,0.66
Sys_VAR_ref_200,0.3,0.5,0.65
Sys_VAR_ref_200,0.3,0.52,0.63
Sys_VAR_ref_200,0.3,0.54,0.585
Sys_VAR_ref_200,0.3,0.56,0.56
Sys_VAR_ref_200,0.3,0.58,0.52
Sys_VAR_ref_200,0.3,0.6,0.47
Sys_VAR_ref_200,0.3,0.62,0.44
Sys_VAR_ref_200,0.3,0.64,0.39
Sys_VAR_ref_200,0.3,0.66,0.385
Sys_VAR_ref_200,0.3,0.68,0.35
Sys_VAR_ref_200,0.3,0.7,0.325
Sys_VAR_ref_200,0.3,0.72,0.285
Sys_VAR_ref_200,0.3,0.74,0.25
Sys_VAR_ref_200,0.3,0.76,0.195
Sys_VAR_ref_200,0.3,0.78,0.155
Sys_VAR_ref_200,0.3,0.8,0.135
Sys_VAR_ref_200,0.3,0.82,0.105
Sys_VAR_ref_200,0.3,0.84,0.075
Sys_VAR_ref_200,0.3,0.86,0.06
Sys_VAR_ref_200,0.3,0.88,0.06
Sys_VAR_ref_200,0.3,0.9,0.05
Sys_VAR_ref_200,0.3,0.92,0.045
Sys_VAR_ref_200,0.3,0.94,0.04
Sys_VAR_ref_200,0.3,0.96,0.04
Sys_VAR_ref_200,0.3,0.98,0.03
Sys_VAR_ref_200,0.3,1.0,0.0
Sys_VAR_ref_200,0.32,0.0,0.91
Sys_VAR_ref_200,0.32,0.02,0.91
Sys_VAR_ref_200,0.32,0.04,0.91
Sys_VAR_ref_200,0.32,0.06,0.91
Sys_VAR_ref_200,0.32,0.08,0.91
Sys_VAR_ref_200,0.32,0.1,0.91
Sys_VAR_ref_200,0.32,0.12,0.91
Sys_VAR_ref_200,0.32,0.14,0.91
Sys_VAR_ref_200,0.32,0.16,0.91
Sys_VAR_ref_200,0.32,0.18,0.91
Sys_VAR_ref_200,0.32,0.2,0.91
Sys_VAR_ref_200,0.32,0.22,0.91
Sys_VAR_ref_200,0.32,0.24,0.91
Sys_VAR_ref_200,0.32,0.26,0.9
Sys_VAR_ref_200,0.32,0.28,0.89
Sys_VAR_ref_200,0.32,0.3,0.89
Sys_VAR_ref_200,0.32,0.32,0.81
Sys_VAR_ref_200,0.32,0.34,0.8
Sys_VAR_ref_200,0.32,0.36,0.795
Sys_VAR_ref_200,0.32,0.38,0.765
Sys_VAR_ref_200,0.32,0.4,0.76
Sys_VAR_ref_200,0.32,0.42,0.72
Sys_VAR_ref_200,0.32,0.44,0.7
Sys_VAR_ref_200,0.32,0.46,0.69
Sys_VAR_ref_200,0.32,0.48,0.66
Sys_VAR_ref_200,0.32,0.5,0.65
Sys_VAR_ref_200,0.32,0.52,0.63
Sys_VAR_ref_200,0.32,0.54,0.585
Sys_VAR_ref_200,0.32,0.56,0.56
Sys_VAR_ref_200,0.32,0.58,0.52
Sys_VAR_ref_200,0.32,0.6,0.47
Sys_VAR_ref_200,0.32,0.62,0.44
Sys_VAR_ref_200,0.32,0.64,0.39
Sys_VAR_ref_200,0.32,0.66,0.385
Sys_VAR_ref_200,0.32,0.68,0.35
Sys_VAR_ref_200,0.32,0.7,0.325
Sys_VAR_ref_200,0.32,0.72,0.285
Sys_VAR_ref_200,0.32,0.74,0.25
Sys_VAR_ref_200,0.32,0.76,0.195
Sys_VAR_ref_200,0.32,0.78,0.155
Sys_VAR_ref_200,0.32,0.8,0.135
Sys_VAR_ref_200,0.32,0.82,0.105
Sys_VAR_ref_200,0.32,0.84,0.075
Sys_VAR_ref_200,0.32,0.86,0.06
Sys_VAR_ref_200,0.32,0.88,0.06
Sys_VAR_ref_200,0.32,0.9,0.05
Sys_VAR_ref_200,0.32,0.92,0.045
Sys_VAR_ref_200,0.32,0.94,0.04
Sys_VAR_ref_200,0.32,0.96,0.04
Sys_VAR_ref_200,0.32,0.98,0.03
Sys_VAR_ref_200,0.32,1.0,0.0
Sys_VAR_ref_200,0.34,0.0,0.905
Sys_VAR_ref_200,0.34,0.02,0.905
Sys_VAR_ref_200,0.34,0.04,0.905
Sys_VAR_ref_200,0.34,0.06,0.905
Sys_VAR_ref_200,0.34,0.08,0.905
Sys_VAR_ref_200,0.34,0.1,0.905
Sys_VAR_ref_200,0.34,0.12,0.905
Sys_VAR_ref_200,0.34,0.14,0.905
Sys_VAR_ref_200,0.34,0.16,0.905
Sys_VAR_ref_200,0.34,0.18,0.905
Sys_VAR_ref_200,0.34,0.2,0.905
Sys_VAR_ref_200,0.34,0.22,0.905
Sys_VAR_ref_200,0.34,0.24,0.905
Sys_VAR_ref_200,0.34,0.26,0.895
Sys_VAR_ref_200,0.34,0.28,0.885
Sys_VAR_ref_200,0.34,0.3,0.885
Sys_VAR_ref_200,0.34,0.32,0.805
Sys_VAR_ref_200,0.34,0.34,0.795
Sys_VAR_ref_200,0.34,0.36,0.79
Sys_VAR_ref_200,0.34,0.38,0.765
Sys_VAR_ref_200,0.34,0.4,0.76
Sys_VAR_ref_200,0.34,0.42,0.72
Sys_VAR_ref_200,0.34,0.44,0.7
Sys_VAR_ref_200,0.34,0.46,0.69
Sys_VAR_ref_200,0.34,0.48,0.66
Sys_VAR_ref_200,0.34,0.5,0.65
Sys_VAR_ref_200,0.34,0.52,0.63
Sys_VAR_ref_200,0.34,0.54,0.585
Sys_VAR_ref_200,0.34,0.56,0.56
Sys_VAR_ref_200,0.34,0.58,0.52
Sys_VAR_ref_200,0.34,0.6,0.47
Sys_VAR_ref_200,0.34,0.62,0.44
Sys_VAR_ref_200,0.34,0.64,0.39
Sys_VAR_ref_200,0.34,0.66,0.385
Sys_VAR_ref_200,0.34,0.68,0.35
Sys_VAR_ref_200,0.34,0.7,0.325
Sys_VAR_ref_200,0.34,0.72,0.285
Sys_VAR_ref_200,0.34,0.74,0.25
Sys_VAR_ref_200,0.34,0.76,0.195
Sys_VAR_ref_200,0.34,0.78,0.155
Sys_VAR_ref_200,0.34,0.8,0.135
Sys_VAR_ref_200,0.34,0.82,0.105
Sys_VAR_ref_200,0.34,0.84,0.075
Sys_VAR_ref_200,0.34,0.86,0.06
Sys_VAR_ref_200,0.34,0.88,0.06
Sys_VAR_ref_200,0.34,0.9,0.05
Sys_VAR_ref_200,0.34,0.92,0.045
Sys_VAR_ref_200,0.34,0.94,0.04
Sys_VAR_ref_200,0.34,0.96,0.04
Sys_VAR_ref_200,0.34,0.98,0.03
Sys_VAR_ref_200,0.34,1.0,0.0
Sys_VAR_ref_200,0.36,0.0,0.905
Sys_VAR_ref_200,0.36,0.02,0.905
Sys_VAR_ref_200,0.36,0.04,0.905
Sys_VAR_ref_200,0.36,0.06,0.905
Sys_VAR_ref_200,0.36,0.08,0.905
Sys_VAR_ref_200,0.36,0.1,0.905
Sys_VAR_ref_200,0.36,0.12,0.905
Sys_VAR_ref_200,0.36,0.14,0.905
Sys_VAR_ref_200,0.36,0.16,0.905
Sys_VAR_ref_200,0.36,0.18,0.905
Sys_VAR_ref_200,0.36,0.2,0.905
Sys_VAR_ref_200,0.36,0.22,0.905
Sys_VAR_ref_200,0.36,0.24,0.905
Sys_VAR_ref_200,0.36,0.26,0.895
Sys_VAR_ref_200,0.36,0.28,0.885
Sys_VAR_ref_200,0.36,0.3,0.885
Sys_VAR_ref_200,0.36,0.32,0.805
Sys_VAR_ref_200,0.36,0.34,0.795
Sys_VAR_ref_200,0.36,0.36,0.79
Sys_VAR_ref_200,0.36,0.38,0.765
Sys_VAR_ref_200,0.36,0.4,0.76
Sys_VAR_ref_200,0.36,0.42,0.72
Sys_VAR_ref_200,0.36,0.44,0.7
Sys_VAR_ref_200,0.36,0.46,0.69
Sys_VAR_ref_200,0.36,0.48,0.66
Sys_VAR_ref_200,0.36,0.5,0.65
Sys_VAR_ref_200,0.36,0.52,0.63
Sys_VAR_ref_200,0.36,0.54,0.585
Sys_VAR_ref_200,0.36,0.56,0.56
Sys_VAR_ref_200,0.36,0.58,0.52
Sys_VAR_ref_200,0.36,0.6,0.47
Sys_VAR_ref_200,0.36,0.62,0.44
Sys_VAR_ref_200,0.36,0.64,0.39
Sys_VAR_ref_200,0.36,0.66,0.385
Sys_VAR_ref_200,0.36,0.68,0.35
Sys_VAR_ref_200,0.36,0.7,0.325
Sys_VAR_ref_200,0.36,0.72,0.285
Sys_VAR_ref_200,0.36,0.74,0.25
Sys_VAR_ref_200,0.36,0.76,0.195
Sys_VAR_ref_200,0.36,0.78,0.155
Sys_VAR_ref_200,0.36,0.8,0.135
Sys_VAR_ref_200,0.36,0.82,0.105
Sys_VAR_ref_200,0.36,0.84,0.075
Sys_VAR_ref_200,0.36,0.86,0.06
Sys_VAR_ref_200,0.36,0.88,0.06
Sys_VAR_ref_200,0.36,0.9,0.05
Sys_VAR_ref_200,0.36,0.92,0.045
Sys_VAR_ref_200,0.36,0.94,0.04
Sys_VAR_ref_200,0.36,0.96,0.04
Sys_VAR_ref_200,0.36,0.98,0.03
Sys_VAR_ref_200,0.36,1.0,0.0
Sys_VAR_ref_200,0.38,0.0,0.885
Sys_VAR_ref_200,0.38,0.02,0.885
Sys_VAR_ref_200,0.38,0.04,0.885
Sys_VAR_ref_200,0.38,0.06,0.885
Sys_VAR_ref_200,0.38,0.08,0.885
Sys_VAR_ref_200,0.38,0.1,0.885
Sys_VAR_ref_200,0.38,0.12,0.885
Sys_VAR_ref_200,0.38,0.14,0.885
Sys_VAR_ref_200,0.38,0.16,0.885
Sys_VAR_ref_200,0.38,0.18,0.885
Sys_VAR_ref_200,0.38,0.2,0.885
Sys_VAR_ref_200,0.38,0.22,0.885
Sys_VAR_ref_200,0.38,0.24,0.885
Sys_VAR_ref_200,0.38,0.26,0.88
Sys_VAR_ref_200,0.38,0.28,0.87
Sys_VAR_ref_200,0.38,0.3,0.87
Sys_VAR_ref_200,0.38,0.32,0.795
Sys_VAR_ref_200,0.38,0.34,0.785
Sys_VAR_ref_200,0.38,0.36,0.78
Sys_VAR_ref_200,0.38,0.38,0.755
Sys_VAR_ref_200,0.38,0.4,0.75
Sys_VAR_ref_200,0.38,0.42,0.71
Sys_VAR_ref_200,0.38,0.44,0.695
Sys_VAR_ref_200,0.38,0.46,0.685
Sys_VAR_ref_200,0.38,0.48,0.655
Sys_VAR_ref_200,0.38,0.5,0.65
Sys_VAR_ref_200,0.38,0.52,0.63
Sys_VAR_ref_200,0.38,0.54,0.585
Sys_VAR_ref_200,0.38,0.56,0.56
Sys_VAR_ref_200,0.38,0.58,0.52
Sys_VAR_ref_200,0.38,0.6,0.47
Sys_VAR_ref_200,0.38,0.62,0.44
Sys_VAR_ref_200,0.38,0.64,0.39
Sys_VAR_ref_200,0.38,0.66,0.385
Sys_VAR_ref_200,0.38,0.68,0.35
Sys_VAR_ref_200,0.38,0.7,0.325
Sys_VAR_ref_200,0.38,0.72,0.285
Sys_VAR_ref_200,0.38,0.74,0.25
Sys_VAR_ref_200,0.38,0.76,0.195
Sys_VAR_ref_200,0.38,0.78,0.155
Sys_VAR_ref_200,0.38,0.8,0.135
Sys_VAR_ref_200,0.38,0.82,0.105
Sys_VAR_ref_200,0.38,0.84,0.075
Sys_VAR_ref_200,0.38,0.86,0.06
Sys_VAR_ref_200,0.38,0.88,0.06
Sys_VAR_ref_200,0.38,0.9,0.05
Sys_VAR_ref_200,0.38,0.92,0.045
Sys_VAR_ref_200,0.38,0.94,0.04
Sys_VAR_ref_200,0.38,0.96,0.04
Sys_VAR_ref_200,0.38,0.98,0.03
Sys_VAR_ref_200,0.38,1.0,0.0
Sys_VAR_ref_200,0.4,0.0,0.885
Sys_VAR_ref_200,0.4,0.02,0.885
Sys_VAR_ref_200,0.4,0.04,0.885
Sys_VAR_ref_200,0.4,0.06,0.885
Sys_VAR_ref_200,0.4,0.08,0.885
Sys_VAR_ref_200,0.4,0.1,0.885
Sys_VAR_ref_200,0.4,0.12,0.885
Sys_VAR_ref_200,0.4,0.14,0.885
Sys_VAR_ref_200,0.4,0.16,0.885
Sys_VAR_ref_200,0.4,0.18,0.885
Sys_VAR_ref_200,0.4,0.2,0.885
Sys_VAR_ref_200,0.4,0.22,0.885
Sys_VAR_ref_200,0.4,0.24,0.885
Sys_VAR_ref_200,0.4,0.26,0.88
Sys_VAR_ref_200,0.4,0.28,0.87
Sys_VAR_ref_200,0.4,0.3,0.87
Sys_VAR_ref_200,0.4,0.32,0.795
Sys_VAR_ref_200,0.4,0.34,0.785
Sys_VAR_ref_200,0.4,0.36,0.78
Sys_VAR_ref_200,0.4,0.38,0.755
Sys_VAR_ref_200,0.4,0.4,0.75
Sys_VAR_ref_200,0.4,0.42,0.71
Sys_VAR_ref_200,0.4,0.44,0.695
Sys_VAR_ref_200,0.4,0.46,0.685
Sys_VAR_ref_200,0.4,0.48,0.655
Sys_VAR_ref_200,0.4,0.5,0.65
Sys_VAR_ref_200,0.4,0.52,0.63
Sys_VAR_ref_200,0.4,0.54,0.585
Sys_VAR_ref_200,0.4,0.56,0.56
Sys_VAR_ref_200,0.4,0.58,0.52
Sys_VAR_ref_200,0.4,0.6,0.47
Sys_VAR_ref_200,0.4,0.62,0.44
Sys_VAR_ref_200,0.4,0.64,0.39
Sys_VAR_ref_200,0.4,0.66,0.385
Sys_VAR_ref_200,0.4,0.68,0.35
Sys_VAR_ref_200,0.4,0.7,0.325
Sys_VAR_ref_200,0.4,0.72,0.285
Sys_VAR_ref_200,0.4,0.74,0.25
Sys_VAR_ref_200,0.4,0.76,0.195
Sys_VAR_ref_200,0.4,0.78,0.155
Sys_VAR_ref_200,0.4,0.8,0.135
Sys_VAR_ref_200,0.4,0.82,0.105
Sys_VAR_ref_200,0.4,0.84,0.075
Sys_VAR_ref_200,0.4,0.86,0.06
Sys_VAR_ref_200,0.4,0.88,0.06
Sys_VAR_ref_200,0.4,0.9,0.05
Sys_VAR_ref_200,0.4,0.92,0.045
Sys_VAR_ref_200,0.4,0.94,0.04
Sys_VAR_ref_200,0.4,0.96,0.04
Sys_VAR_ref_200,0.4,0.98,0.03
Sys_VAR_ref_200,0.4,1.0,0.0
Sys_VAR_ref_200,0.42,0.0,0.88
Sys_VAR_ref_200,0.42,0.02,0.88
Sys_VAR_ref_200,0.42,0.04,0.88
Sys_VAR_ref_200,0.42,0.06,0.88
Sys_VAR_ref_200,0.42,0.08,0.88
Sys_VAR_ref_200,0.42,0.1,0.88
Sys_VAR_ref_200,0.42,0.12,0.88
Sys_VAR_ref_200,0.42,0.14,0.88
Sys_VAR_ref_200,0.42,0.16,0.88
Sys_VAR_ref_200,0.42,0.18,0.88
Sys_VAR_ref_200,0.42,0.2,0.88
Sys_VAR_ref_200,0.42,0.22,0.88
Sys_VAR_ref_200,0.42,0.24,0.88
Sys_VAR_ref_200,0.42,0.26,0.875
Sys_VAR_ref_200,0.42,0.28,0.865
Sys_VAR_ref_200,0.42,0.3,0.865
Sys_VAR_ref_200,0.42,0.32,0.795
Sys_VAR_ref_200,0.42,0.34,0.785
Sys_VAR_ref_200,0.42,0.36,0.78
Sys_VAR_ref_200,0.42,0.38,0.755
Sys_VAR_ref_200,0.42,0.4,0.75
Sys_VAR_ref_200,0.42,0.42,0.71
Sys_VAR_ref_200,0.42,0.44,0.695
Sys_VAR_ref_200,0.42,0.46,0.685
Sys_VAR_ref_200,0.42,0.48,0.655
Sys_VAR_ref_200,0.42,0.5,0.65
Sys_VAR_ref_200,0.42,0.52,0.63
Sys_VAR_ref_200,0.42,0.54,0.585
Sys_VAR_ref_200,0.42,0.56,0.56
Sys_VAR_ref_200,0.42,0.58,0.52
Sys_VAR_ref_200,0.42,0.6,0.47
Sys_VAR_ref_200,0.42,0.62,0.44
Sys_VAR_ref_200,0.42,0.64,0.39
Sys_VAR_ref_200,0.42,0.66,0.385
Sys_VAR_ref_200,0.42,0.68,0.35
Sys_VAR_ref_200,0.42,0.7,0.325
Sys_VAR_ref_200,0.42,0.72,0.285
Sys_VAR_ref_200,0.42,0.74,0.25
Sys_VAR_ref_200,0.42,0.76,0.195
Sys_VAR_ref_200,0.42,0.78,0.155
Sys_VAR_ref_200,0.42,0.8,0.135
Sys_VAR_ref_200,0.42,0.82,0.105
Sys_VAR_ref_200,0.42,0.84,0.075
Sys_VAR_ref_200,0.42,0.86,0.06
Sys_VAR_ref_200,0.42,0.88,0.06
Sys_VAR_ref_200,0.42,0.9,0.05
