source,class_id,alignment_norm,authenticity_norm,composite_product_classmean,composite_harmonic_classmean
User_VAR_200_2,429,0.38,0.7,0.38,0.43
User_VAR_200_2,432,1.0,0.6,0.6,0.73
User_VAR_200_2,443,0.56,0.6,0.33,0.55
User_VAR_200_2,446,0.49,0.6,0.37,0.51
User_VAR_200_2,453,0.9,0.4,0.36,0.55
User_VAR_200_2,461,0.61,0.8,0.49,0.69
User_VAR_200_2,477,0.28,0.3,0.11,0.23
User_VAR_200_2,479,1.0,0.6,0.6,0.73
User_VAR_200_2,481,0.93,0.6,0.57,0.72
User_VAR_200_2,488,1.0,0.8,0.8,0.89
User_VAR_200_2,499,0.92,0.5,0.47,0.65
User_VAR_200_2,529,0.43,0.4,0.26,0.35
User_VAR_200_2,535,0.86,0.8,0.69,0.81
User_VAR_200_2,554,0.25,0.3,0.05,0.14
User_VAR_200_2,567,0.94,0.6,0.58,0.72
User_VAR_200_2,575,0.94,0.5,0.46,0.64
User_VAR_200_2,585,0.36,0.2,0.07,0.16
User_VAR_200_2,590,0.4,0.4,0.24,0.34
User_VAR_200_2,605,0.43,0.6,0.34,0.41
User_VAR_200_2,606,0.94,0.7,0.66,0.8
User_VAR_200_2,626,0.56,0.4,0.22,0.38
User_VAR_200_2,632,0.51,0.4,0.2,0.38
User_VAR_200_2,633,0.61,0.5,0.3,0.54
User_VAR_200_2,634,0.36,0.3,0.13,0.31
User_VAR_200_2,645,0.88,0.6,0.5,0.67
User_VAR_200_2,654,0.93,0.6,0.57,0.72
User_VAR_200_2,679,0.86,0.9,0.77,0.88
User_VAR_200_2,687,1.0,0.8,0.8,0.88
User_VAR_200_2,730,0.39,0.8,0.31,0.39
User_VAR_200_2,743,0.71,0.6,0.42,0.65
User_VAR_200_2,746,1.0,0.5,0.5,0.66
User_VAR_200_2,755,0.78,0.6,0.46,0.68
User_VAR_200_2,756,0.76,0.8,0.61,0.77
User_VAR_200_2,806,1.0,0.9,0.9,0.94
User_VAR_200_2,810,0.81,0.5,0.41,0.62
User_VAR_200_2,819,0.1,0.4,0.04,0.13
User_VAR_200_2,836,0.0,0.4,0.0,0.0
User_VAR_200_2,903,0.69,0.7,0.47,0.68
User_VAR_200_2,917,0.38,0.5,0.22,0.33
User_VAR_200_2,919,0.42,0.3,0.12,0.32
User_VAR_200_2,920,0.94,0.9,0.84,0.91
User_VAR_200_2,922,0.74,0.3,0.23,0.42
User_VAR_200_2,928,0.94,0.7,0.65,0.79
User_VAR_200_2,931,1.0,0.8,0.8,0.89
User_VAR_200_2,943,0.9,0.8,0.72,0.84
User_VAR_200_2,952,1.0,0.8,0.8,0.89
User_VAR_200_2,960,1.0,0.8,0.8,0.89
User_VAR_200_2,962,1.0,0.8,0.8,0.89
User_VAR_200_2,968,1.0,0.8,0.8,0.89
User_VAR_200_2,971,0.81,0.5,0.41,0.62
User_VAR_200_2,972,0.78,0.8,0.62,0.78
User_VAR_200_2,981,0.67,0.4,0.27,0.5
User_VAR_200_2,982,0.81,0.3,0.26,0.44
User_VAR_200_2,983,0.94,0.4,0.37,0.52
User_VAR_200_2,985,0.8,0.8,0.64,0.79
User_VAR_200_2,991,0.5,0.7,0.39,0.52
User_VAR_200_2,999,0.93,0.4,0.39,0.54
User_VAR_200_3,4,1.0,0.6,0.6,0.75
User_VAR_200_3,7,1.0,0.7,0.7,0.79
User_VAR_200_3,10,0.84,0.9,0.76,0.87
User_VAR_200_3,25,1.0,0.8,0.8,0.89
User_VAR_200_3,35,0.9,0.5,0.44,0.63
User_VAR_200_3,39,0.86,0.6,0.51,0.7
User_VAR_200_3,49,1.0,0.6,0.6,0.73
User_VAR_200_3,51,1.0,0.8,0.8,0.89
User_VAR_200_3,52,1.0,1.0,1.0,1.0
User_VAR_200_3,64,0.93,0.8,0.74,0.86
User_VAR_200_3,80,0.92,0.8,0.73,0.85
User_VAR_200_3,97,0.75,0.7,0.55,0.72
User_VAR_200_3,106,1.0,0.9,0.9,0.94
User_VAR_200_3,116,1.0,1.0,1.0,1.0
User_VAR_200_3,118,0.69,0.5,0.34,0.57
User_VAR_200_3,129,0.73,0.8,0.59,0.76
User_VAR_200_3,144,0.89,0.5,0.46,0.64
User_VAR_200_3,147,0.75,0.6,0.5,0.67
User_VAR_200_3,150,0.86,0.8,0.71,0.83
User_VAR_200_3,156,1.0,0.6,0.6,0.73
User_VAR_200_3,159,1.0,0.7,0.7,0.82
User_VAR_200_3,281,0.9,0.7,0.62,0.78
User_VAR_200_3,300,1.0,0.9,0.9,0.94
User_VAR_200_3,322,1.0,0.7,0.7,0.82
User_VAR_200_3,330,1.0,0.6,0.6,0.73
User_VAR_200_3,333,0.67,0.5,0.37,0.56
User_VAR_200_3,339,0.62,0.4,0.25,0.44
User_VAR_200_3,347,1.0,0.8,0.8,0.89
User_VAR_200_3,356,1.0,0.7,0.7,0.82
User_VAR_200_3,365,1.0,0.5,0.5,0.66
User_VAR_200_3,370,1.0,0.5,0.5,0.66
User_VAR_200_3,389,0.5,0.7,0.27,0.45
User_VAR_200_3,392,0.93,0.5,0.46,0.64
User_VAR_200_3,394,1.0,0.7,0.7,0.79
User_VAR_200_3,396,0.92,0.8,0.73,0.85
User_VAR_200_3,400,0.94,0.6,0.58,0.72
User_VAR_200_3,405,0.5,0.6,0.29,0.52
User_VAR_200_3,406,0.93,0.6,0.54,0.7
User_VAR_200_3,413,0.93,0.6,0.56,0.73
User_VAR_200_3,415,0.42,0.5,0.18,0.36
User_VAR_200_3,419,0.36,0.4,0.21,0.33
User_VAR_200_3,421,0.78,0.5,0.41,0.61
User_VAR_200_3,426,0.62,0.5,0.35,0.53
User_VAR_200_3,429,0.25,0.7,0.25,0.33
User_VAR_200_3,432,1.0,0.7,0.7,0.82
User_VAR_200_3,443,0.44,0.8,0.38,0.57
User_VAR_200_3,446,0.61,0.9,0.51,0.63
User_VAR_200_3,453,0.9,0.5,0.44,0.63
User_VAR_200_3,461,0.61,0.7,0.43,0.65
User_VAR_200_3,477,0.22,0.3,0.09,0.21
User_VAR_200_3,479,1.0,0.5,0.5,0.61
User_VAR_200_3,481,0.93,0.6,0.57,0.72
User_VAR_200_3,488,1.0,0.8,0.8,0.89
User_VAR_200_3,499,0.92,0.5,0.47,0.65
User_VAR_200_3,529,0.43,0.4,0.26,0.35
User_VAR_200_3,535,0.87,0.7,0.61,0.77
User_VAR_200_3,554,0.25,0.4,0.1,0.22
User_VAR_200_3,567,0.94,0.6,0.56,0.73
User_VAR_200_3,575,0.94,0.6,0.55,0.7
User_VAR_200_3,585,0.14,0.2,0.03,0.12
User_VAR_200_3,590,0.4,0.4,0.24,0.34
User_VAR_200_3,605,0.5,0.4,0.3,0.37
User_VAR_200_3,606,0.94,0.6,0.57,0.73
User_VAR_200_3,626,1.0,0.4,0.4,0.57
User_VAR_200_3,632,0.54,0.3,0.16,0.37
User_VAR_200_3,633,0.61,0.6,0.37,0.6
User_VAR_200_3,634,0.36,0.3,0.13,0.31
User_VAR_200_3,645,0.81,0.4,0.32,0.53
User_VAR_200_3,654,1.0,0.7,0.7,0.79
User_VAR_200_3,679,0.86,0.6,0.51,0.71
User_VAR_200_3,687,1.0,0.9,0.9,0.94
User_VAR_200_3,730,1.0,0.6,0.6,0.73
User_VAR_200_3,743,0.63,0.6,0.38,0.62
User_VAR_200_3,746,1.0,0.5,0.5,0.66
User_VAR_200_3,755,0.88,0.5,0.45,0.64
User_VAR_200_3,756,0.76,0.8,0.61,0.77
User_VAR_200_3,806,0.94,0.9,0.86,0.92
User_VAR_200_3,810,0.81,0.6,0.5,0.68
User_VAR_200_3,819,0.1,0.5,0.06,0.15
User_VAR_200_3,836,0.0,0.5,0.0,0.0
User_VAR_200_3,903,0.64,0.5,0.33,0.56
User_VAR_200_3,917,0.0,0.5,0.0,0.0
User_VAR_200_3,919,0.36,0.4,0.12,0.3
User_VAR_200_3,920,0.94,0.7,0.66,0.8
User_VAR_200_3,922,0.7,0.3,0.22,0.42
User_VAR_200_3,928,0.94,0.7,0.65,0.79
User_VAR_200_3,931,1.0,0.7,0.7,0.82
User_VAR_200_3,943,0.9,0.8,0.72,0.84
User_VAR_200_3,952,1.0,0.8,0.8,0.89
User_VAR_200_3,960,1.0,0.8,0.8,0.89
User_VAR_200_3,962,0.94,0.8,0.76,0.87
User_VAR_200_3,968,0.71,0.8,0.57,0.72
User_VAR_200_3,971,0.81,0.5,0.41,0.62
User_VAR_200_3,972,0.83,0.9,0.73,0.84
User_VAR_200_3,981,0.85,0.5,0.42,0.62
User_VAR_200_3,982,0.81,0.4,0.36,0.53
User_VAR_200_3,983,0.94,0.4,0.38,0.56
User_VAR_200_3,985,0.8,0.9,0.74,0.84
User_VAR_200_3,991,0.5,0.7,0.39,0.52
User_VAR_200_3,999,0.93,0.7,0.67,0.77
